date,commodity_id,commodity_name,unit,price,ln_price,ret,vol_proxy,VIX,VXO,JLN
1960-04-01,cotton_a_indx,cotton_a_indx,NA,0.6435,-0.44083325194595574,-0.00449648017070426,2.0218333925536618e-5,NA,NA,NA
1960-05-01,cotton_a_indx,cotton_a_indx,NA,0.6468,-0.4357181512791852,0.00511510066677063,2.6164254831197345e-5,NA,NA,NA
1960-06-01,cotton_a_indx,cotton_a_indx,NA,0.6559,-0.4217469406824472,0.01397121059673807,1.951947255384064e-4,NA,NA,NA
1960-07-01,cotton_a_indx,cotton_a_indx,NA,0.6572,-0.419766892819024,0.0019800478634231,3.920589541446383e-6,NA,NA,0.855328870135846
1960-08-01,cotton_a_indx,cotton_a_indx,NA,0.6534,-0.4255657798151673,-0.00579888699614321,3.362709039403884e-5,NA,NA,0.85724874419183
1960-09-01,cotton_a_indx,cotton_a_indx,NA,0.6618,-0.4127918834946252,0.0127738963205422,1.6317242720796155e-4,NA,NA,0.862350470120923
1960-10-01,cotton_a_indx,cotton_a_indx,NA,0.6656,-0.40706638947513824,0.00572549401948682,3.278128176717941e-5,NA,NA,0.868105506406875
1960-11-01,cotton_a_indx,cotton_a_indx,NA,0.6651,-0.40781787369176153,-7.514842166233126e-4,5.647285278339538e-7,NA,NA,0.876932680719875
1960-12-01,cotton_a_indx,cotton_a_indx,NA,0.6649,-0.40811862557372774,-3.0075188196619103e-4,9.04516945062057e-8,NA,NA,0.886541318479049
1961-01-01,cotton_a_indx,cotton_a_indx,NA,0.6636,-0.4100757206658477,-0.00195709509211993,3.830221199599931e-6,NA,NA,0.890461271608359
1961-02-01,cotton_a_indx,cotton_a_indx,NA,0.6784,-0.38801819450444375,0.02205752616140402,4.8653446036102307e-4,NA,NA,0.893063957736155
1961-03-01,cotton_a_indx,cotton_a_indx,NA,0.6748,-0.3933389283103239,-0.00532073380588011,2.8310208233035488e-5,NA,NA,0.891585122043082
1961-04-01,cotton_a_indx,cotton_a_indx,NA,0.6726,-0.39660447967596785,-0.00326555136564399,1.0663825721659368e-5,NA,NA,0.88634558864808
1961-05-01,cotton_a_indx,cotton_a_indx,NA,0.6781,-0.38846050929234055,0.00814397038362735,6.632425360939951e-5,NA,NA,0.882059510099876
1961-06-01,cotton_a_indx,cotton_a_indx,NA,0.6764,-0.3909706619577118,-0.00251015266537121,6.3008664034702366e-6,NA,NA,0.878829219532166
1961-07-01,cotton_a_indx,cotton_a_indx,NA,0.6757,-0.3920060884240082,-0.0010354264662964,1.0721079671070504e-6,NA,NA,0.875505042552546
1961-08-01,cotton_a_indx,cotton_a_indx,NA,0.6717,-0.3979434667093183,-0.00593737828531005,3.5252460902871425e-5,NA,NA,0.873657950014075
1961-09-01,cotton_a_indx,cotton_a_indx,NA,0.6737,-0.39497037101552296,0.00297309569379533,8.839298004464348e-6,NA,NA,0.868816775600687
1961-10-01,cotton_a_indx,cotton_a_indx,NA,0.6764,-0.3909706619577118,0.00399970905781113,1.5997672547136403e-5,NA,NA,0.863376074514568
1961-11-01,cotton_a_indx,cotton_a_indx,NA,0.6643,-0.4090214243109416,-0.01805076235322975,3.2583002153277653e-4,NA,NA,0.857104760765493
1961-12-01,cotton_a_indx,cotton_a_indx,NA,0.6605,-0.4147581550197571,-0.0057367307088155,3.291007922546682e-5,NA,NA,0.85374579250749
1962-01-01,cotton_a_indx,cotton_a_indx,NA,0.6598,-0.4158185201876559,-0.00106036516789888,1.12437428929322e-6,NA,NA,0.853997659073559
1962-02-01,cotton_a_indx,cotton_a_indx,NA,0.6631,-0.41082947060731506,0.00498904958034094,2.4890615715100196e-5,NA,NA,0.85274239833602306
1962-03-01,cotton_a_indx,cotton_a_indx,NA,0.6634,-0.41037715246918505,4.5231813813009287e-4,2.0459169808147377e-7,NA,NA,0.848545225945123
1962-04-01,cotton_a_indx,cotton_a_indx,NA,0.6598,-0.4158185201876559,-0.00544136771847093,2.960848264761763e-5,NA,NA,0.84534109682814
1962-05-01,cotton_a_indx,cotton_a_indx,NA,0.6598,-0.4158185201876559,0,0,NA,NA,0.843933628528697
1962-06-01,cotton_a_indx,cotton_a_indx,NA,0.6572,-0.419766892819024,-0.00394837263136811,1.5589646436136787e-5,NA,NA,0.841052997058942
1962-07-01,cotton_a_indx,cotton_a_indx,NA,0.649,-0.43232256227804705,-0.01255566945902299,1.576448355642427e-4,NA,NA,0.83572524525381
1962-08-01,cotton_a_indx,cotton_a_indx,NA,0.6387,-0.4483204184145935,-0.01599785613654646,2.559314009656374e-4,NA,NA,0.829528673241731
1962-09-01,cotton_a_indx,cotton_a_indx,NA,0.627,-0.4668087383492164,-0.01848831993462288,3.4181797400497375e-4,NA,NA,0.823900243404757
1962-10-01,cotton_a_indx,cotton_a_indx,NA,0.6266,-0.4674469004640456,-6.3816211482929e-4,4.0725088480339193e-7,NA,NA,0.818913483553339
1962-11-01,cotton_a_indx,cotton_a_indx,NA,0.6345,-0.4549179918276948,0.01252890863635095,1.5697355161802944e-4,NA,NA,0.813500506511849
1962-12-01,cotton_a_indx,cotton_a_indx,NA,0.653,-0.42617814970570594,0.02873984212198885,8.25978525196845e-4,NA,NA,0.808716708501649
1963-01-01,cotton_a_indx,cotton_a_indx,NA,0.6581,-0.4183983835200636,0.00777976618564242,6.052476190326534e-5,NA,NA,0.804301233215834
1963-02-01,cotton_a_indx,cotton_a_indx,NA,0.6546,-0.423730916915057,-0.00533253339499339,2.843591240871977e-5,NA,NA,0.799403844364477
1963-03-01,cotton_a_indx,cotton_a_indx,NA,0.6495,-0.43155244287148287,-0.00782152595642588,6.117626828704378e-5,NA,NA,0.796894857023107
1963-04-01,cotton_a_indx,cotton_a_indx,NA,0.6422,-0.4428554973267235,-0.01130305445524066,1.2775904001813e-4,NA,NA,0.798294080627076
1963-05-01,cotton_a_indx,cotton_a_indx,NA,0.6391,-0.44769434232590094,-0.00483884499917747,2.341442092606487e-5,NA,NA,0.797565122342387
1963-06-01,cotton_a_indx,cotton_a_indx,NA,0.6389,-0.4480073313738394,-3.129890479384159e-4,9.7962144129396e-8,NA,NA,0.797493350113161
1963-07-01,cotton_a_indx,cotton_a_indx,NA,0.6385,-0.4486336035095431,-6.262721357037013e-4,3.922167879588753e-7,NA,NA,0.798116692743749
1963-08-01,cotton_a_indx,cotton_a_indx,NA,0.6433,-0.4411441005651824,0.00748950294436072,5.6092654353588e-5,NA,NA,0.799975189969822
1963-09-01,cotton_a_indx,cotton_a_indx,NA,0.6499,-0.4309367740818338,0.0102073264833487,1.0418951393767176e-4,NA,NA,0.799509946934672
1963-10-01,cotton_a_indx,cotton_a_indx,NA,0.6453,-0.438039954040343,-0.00710317995850924,5.0455165522967454e-5,NA,NA,0.798509334818604
1963-11-01,cotton_a_indx,cotton_a_indx,NA,0.6435,-0.44083325194595574,-0.00279329790561271,7.802513189500356e-6,NA,NA,0.799329416230269
1963-12-01,cotton_a_indx,cotton_a_indx,NA,0.6442,-0.4397460420850386,0.00108720986091705,1.182025281675279e-6,NA,NA,0.799486180627532
1964-01-01,cotton_a_indx,cotton_a_indx,NA,0.6559,-0.4217469406824472,0.0179991014025914,3.2396765130076775e-4,NA,NA,0.799586961554263
1964-02-01,cotton_a_indx,cotton_a_indx,NA,0.6556,-0.4222044321124625,-4.57491430015267e-4,2.0929840853741397e-7,NA,NA,0.797412243173186
1964-03-01,cotton_a_indx,cotton_a_indx,NA,0.6548,-0.4234254334851571,-0.00122100137269464,1.490844352122216e-6,NA,NA,0.794901416594812
1964-04-01,cotton_a_indx,cotton_a_indx,NA,0.6521,-0.4275573545829805,-0.00413192109782332,1.707277195863747e-5,NA,NA,0.795210023693681
1964-05-01,cotton_a_indx,cotton_a_indx,NA,0.6559,-0.4217469406824472,0.00581041390053322,3.3760909695509705e-5,NA,NA,0.794603420906195
1964-06-01,cotton_a_indx,cotton_a_indx,NA,0.6594,-0.4164249483445064,0.00532199233794089,2.8323602445101566e-5,NA,NA,0.798525203101602
1964-07-01,cotton_a_indx,cotton_a_indx,NA,0.6488,-0.4326307761809338,-0.01620582783642744,2.626288558639267e-4,NA,NA,0.80576573313491
1964-08-01,cotton_a_indx,cotton_a_indx,NA,0.6437,-0.4405224999235668,-0.00789172374263303,6.227930363003789e-5,NA,NA,0.813403853129936
1964-09-01,cotton_a_indx,cotton_a_indx,NA,0.6482,-0.4335559882746901,0.00696651164887684,4.853228455393674e-5,NA,NA,0.823907770877679
1964-10-01,cotton_a_indx,cotton_a_indx,NA,0.646,-0.4369557751995352,-0.00339978692484511,1.1558551134347778e-5,NA,NA,0.836455406906345
1964-11-01,cotton_a_indx,cotton_a_indx,NA,0.6413,-0.44425791282731986,-0.00730213762778467,5.332121393510878e-5,NA,NA,0.842562996200449
1964-12-01,cotton_a_indx,cotton_a_indx,NA,0.6426,-0.442232832300379,0.00202508052694083,4.1009511405949555e-6,NA,NA,0.831321201961747
1965-01-01,cotton_a_indx,cotton_a_indx,NA,0.6424,-0.4425441163495852,-3.1128404920609243e-4,9.689775929014097e-8,NA,NA,0.822215439510376
1965-02-01,cotton_a_indx,cotton_a_indx,NA,0.6737,-0.39497037101552296,0.04757374533406227,0.00226326124511021,NA,NA,0.815210653370837
1965-03-01,cotton_a_indx,cotton_a_indx,NA,0.6464,-0.4363367717752515,-0.04136640075972848,0.00171117911181446,NA,NA,0.810413835114978
1965-04-01,cotton_a_indx,cotton_a_indx,NA,0.6493,-0.431860419467696,0.00447635230755554,2.0037729981357857e-5,NA,NA,0.807008168541487
1965-05-01,cotton_a_indx,cotton_a_indx,NA,0.6504,-0.43016772074853626,0.00169269871915984,2.865228953845391e-6,NA,NA,0.804691180482709
1965-06-01,cotton_a_indx,cotton_a_indx,NA,0.629,-0.4636240222816965,-0.03345630153316025,0.00111932411227774,NA,NA,0.805712476338576
1965-07-01,cotton_a_indx,cotton_a_indx,NA,0.6349,-0.4542877728057328,0.0093362494759637,8.71655542774326e-5,NA,NA,0.807635290955264
1965-08-01,cotton_a_indx,cotton_a_indx,NA,0.6312,-0.46013250945047257,-0.00584473664473976,3.4160946446363825e-5,NA,NA,0.80634534777309
1965-09-01,cotton_a_indx,cotton_a_indx,NA,0.631,-0.4604494164409239,-3.169069904513414e-4,1.0043004059692657e-7,NA,NA,0.80786702255009
1965-10-01,cotton_a_indx,cotton_a_indx,NA,0.6245,-0.4708039494165046,-0.01035453297558072,1.0721635314238853e-4,NA,NA,0.808382323875862
1965-11-01,cotton_a_indx,cotton_a_indx,NA,0.6228,-0.4735298390222938,-0.0027258896057892,7.430474142949605e-6,NA,NA,0.811131569057813
1965-12-01,cotton_a_indx,cotton_a_indx,NA,0.6195,-0.4788425779129398,-0.00531273889064611,2.822519452018376e-5,NA,NA,0.818388489199144
1966-01-01,cotton_a_indx,cotton_a_indx,NA,0.6195,-0.4788425779129398,0,0,NA,NA,0.820798439755637
1966-02-01,cotton_a_indx,cotton_a_indx,NA,0.6195,-0.4788425779129398,0,0,NA,NA,0.826299487699261
1966-03-01,cotton_a_indx,cotton_a_indx,NA,0.639,-0.44785082460460224,0.03099175330833755,9.604887731248516e-4,NA,NA,0.831327764008602
1966-04-01,cotton_a_indx,cotton_a_indx,NA,0.6184,-0.48061978170892494,-0.03276895710432264,0.00107380454970493,NA,NA,0.83513741802214
1966-05-01,cotton_a_indx,cotton_a_indx,NA,0.6228,-0.4735298390222938,0.00708994268663115,5.0267287299714575e-5,NA,NA,0.83935861274176
1966-06-01,cotton_a_indx,cotton_a_indx,NA,0.6182,-0.4809432492841212,-0.00741341026182736,5.4958651710167214e-5,NA,NA,0.840295000479986
1966-07-01,cotton_a_indx,cotton_a_indx,NA,0.6151,-0.4859704227678145,-0.00502717348369329,2.5272473235148982e-5,NA,NA,0.841200833558026
1966-08-01,cotton_a_indx,cotton_a_indx,NA,0.6195,-0.4788425779129398,0.00712784485487456,5.080617227516184e-5,NA,NA,0.843880566063577
1966-09-01,cotton_a_indx,cotton_a_indx,NA,0.6072,-0.49889705290071695,-0.02005447498777713,4.021819670353787e-4,NA,NA,0.847333498626641
1966-10-01,cotton_a_indx,cotton_a_indx,NA,0.6316,-0.45949899660065,0.03939805630006698,0.00155220684022324,NA,NA,0.846865800836707
1966-11-01,cotton_a_indx,cotton_a_indx,NA,0.6314,-0.45981570285824586,-3.167062575959386e-4,1.0030285360042501e-7,NA,NA,0.848628836851417
1966-12-01,cotton_a_indx,cotton_a_indx,NA,0.6314,-0.45981570285824586,0,0,NA,NA,0.851335560264122
1967-01-01,cotton_a_indx,cotton_a_indx,NA,0.6449,-0.4386600129658053,0.02115568989244057,4.475632148251121e-4,NA,NA,0.854157843965714
1967-02-01,cotton_a_indx,cotton_a_indx,NA,0.6596,-0.41612168829669327,0.02253832466911196,5.079760788903007e-4,NA,NA,0.855749089566832
1967-03-01,cotton_a_indx,cotton_a_indx,NA,0.6636,-0.4100757206658477,0.00604596763084556,3.655372459323236e-5,NA,NA,0.852515837161539
1967-04-01,cotton_a_indx,cotton_a_indx,NA,0.6614,-0.41339647843444466,-0.00332075776859694,1.102743215769696e-5,NA,NA,0.850606072259295
1967-05-01,cotton_a_indx,cotton_a_indx,NA,0.6614,-0.41339647843444466,0,0,NA,NA,0.851699594273757
1967-06-01,cotton_a_indx,cotton_a_indx,NA,0.6667,-0.4054151093581228,0.00798136907632189,6.37022523324674e-5,NA,NA,0.856853174490886
1967-07-01,cotton_a_indx,cotton_a_indx,NA,0.668,-0.4034671054454913,0.00194800391263144,3.794719243627424e-6,NA,NA,0.863434978387696
1967-08-01,cotton_a_indx,cotton_a_indx,NA,0.6775,-0.3893457262282811,0.01412137921721009,1.9941335099625307e-4,NA,NA,0.866401151384761
1967-09-01,cotton_a_indx,cotton_a_indx,NA,0.6909,-0.36976018348738793,0.01958554274089328,3.835934844553575e-4,NA,NA,0.866994338720567
1967-10-01,cotton_a_indx,cotton_a_indx,NA,0.7024,-0.3532522366612301,0.01650794682615779,2.725123084152533e-4,NA,NA,0.868831016158421
1967-11-01,cotton_a_indx,cotton_a_indx,NA,0.7055,-0.34884850768926834,0.00440372897196179,1.9392828858495673e-5,NA,NA,0.87609710503117
1967-12-01,cotton_a_indx,cotton_a_indx,NA,0.7165,-0.3333770317139105,0.01547147597535794,2.3936656885607815e-4,NA,NA,0.878296200490528
1968-01-01,cotton_a_indx,cotton_a_indx,NA,0.7165,-0.3333770317139105,0,0,NA,NA,0.879875741771025
1968-02-01,cotton_a_indx,cotton_a_indx,NA,0.7128,-0.3385544028255375,-0.00517737111162705,2.6805171627510403e-5,NA,NA,0.873186049508254
1968-03-01,cotton_a_indx,cotton_a_indx,NA,0.7099,-0.3426311639367969,-0.00407676111125931,1.661998115827625e-5,NA,NA,0.866760170615118
1968-04-01,cotton_a_indx,cotton_a_indx,NA,0.711,-0.3410828491788962,0.00154831475790069,2.3972785895330883e-6,NA,NA,0.866323983934645
1968-05-01,cotton_a_indx,cotton_a_indx,NA,0.7097,-0.34291293345119983,-0.00183008427230363,3.349208443733109e-6,NA,NA,0.86109179290767
1968-06-01,cotton_a_indx,cotton_a_indx,NA,0.7,-0.35667494393873245,-0.01376201048753257,1.8939293265895647e-4,NA,NA,0.857954189060927
1968-07-01,cotton_a_indx,cotton_a_indx,NA,0.6918,-0.3684583824790688,-0.01178343854033629,1.388494238338827e-4,NA,NA,0.853049658777817
1968-08-01,cotton_a_indx,cotton_a_indx,NA,0.6837,-0.3802360540623888,-0.01177767158332008,1.3871354792454547e-4,NA,NA,0.851677572066553
1968-09-01,cotton_a_indx,cotton_a_indx,NA,0.6634,-0.41037715246918505,-0.03014109840679624,9.084858131681748e-4,NA,NA,0.850984424842346
1968-10-01,cotton_a_indx,cotton_a_indx,NA,0.6563,-0.42113727750246,-0.01076012503327502,1.1578029073171176e-4,NA,NA,0.853471676474711
1968-11-01,cotton_a_indx,cotton_a_indx,NA,0.6345,-0.4549179918276948,-0.03378071432523476,0.00114113666032312,NA,NA,0.857938500656737
1968-12-01,cotton_a_indx,cotton_a_indx,NA,0.6246,-0.4706438341331588,-0.01572584230546406,2.473021162163232e-4,NA,NA,0.862312503367159
1969-01-01,cotton_a_indx,cotton_a_indx,NA,0.625,-0.4700036292457356,6.402048874232598e-4,4.098622978806287e-7,NA,NA,0.866146086328101
1969-02-01,cotton_a_indx,cotton_a_indx,NA,0.6283,-0.4647375195732358,0.00526610967249978,2.7731911082795835e-5,NA,NA,0.873561952954639
1969-03-01,cotton_a_indx,cotton_a_indx,NA,0.6283,-0.4647375195732358,0,0,NA,NA,0.881024218930127
1969-04-01,cotton_a_indx,cotton_a_indx,NA,0.6272,-0.46648980994593897,-0.00175229037270317,3.070521550268232e-6,NA,NA,0.890828713776971
1969-05-01,cotton_a_indx,cotton_a_indx,NA,0.6327,-0.4577589028292984,0.00873090711664051,7.622873907940402e-5,NA,NA,0.899971709976206
1969-06-01,cotton_a_indx,cotton_a_indx,NA,0.6248,-0.4703236804566608,-0.01256477762736244,1.5787363682506772e-4,NA,NA,0.900595104471807
1969-07-01,cotton_a_indx,cotton_a_indx,NA,0.6138,-0.48808613679650126,-0.01776245633984038,3.15504855224736e-4,NA,NA,0.899531458678575
1969-08-01,cotton_a_indx,cotton_a_indx,NA,0.5999,-0.5109923043230896,-0.0229061675265884,5.246925107561332e-4,NA,NA,0.899520313619851
1969-09-01,cotton_a_indx,cotton_a_indx,NA,0.6131,-0.4892272242134949,0.0217650801095948,4.737187121770794e-4,NA,NA,0.898369316228362
1969-10-01,cotton_a_indx,cotton_a_indx,NA,0.6272,-0.46648980994593897,0.02273741426755584,5.169900075744519e-4,NA,NA,0.898483811713696
1969-11-01,cotton_a_indx,cotton_a_indx,NA,0.6477,-0.4343276527932656,0.03216215715267338,0.00103440435271325,NA,NA,0.901634116831924
1969-12-01,cotton_a_indx,cotton_a_indx,NA,0.6559,-0.4217469406824472,0.01258071211081836,1.582743172152919e-4,NA,NA,0.906753949065641
1970-01-01,cotton_a_indx,cotton_a_indx,NA,0.6448,-0.4388150877897185,-0.01706814710727127,2.9132164567545276e-4,NA,NA,0.915909220369555
1970-02-01,cotton_a_indx,cotton_a_indx,NA,0.6516,-0.42832440225424706,0.01049068553547143,1.100544830041496e-4,NA,NA,0.918650068892088
1970-03-01,cotton_a_indx,cotton_a_indx,NA,0.657,-0.4200712604975265,0.00825314175672048,6.811434885652324e-5,NA,NA,0.921220301582629
1970-04-01,cotton_a_indx,cotton_a_indx,NA,0.6618,-0.4127918834946252,0.00727937700290131,5.298932955036859e-5,NA,NA,0.920581336054973
1970-05-01,cotton_a_indx,cotton_a_indx,NA,0.6645,-0.40872040082883704,0.00407148266578807,1.65769710978128e-5,NA,NA,0.917370724477526
1970-06-01,cotton_a_indx,cotton_a_indx,NA,0.666,-0.40646560844174784,0.0022547923870893,5.084088708875884e-6,NA,NA,0.909986333443268
1970-07-01,cotton_a_indx,cotton_a_indx,NA,0.6721,-0.3973481400062168,0.00911746843553099,8.312823067290392e-5,NA,NA,0.907533407195193
1970-08-01,cotton_a_indx,cotton_a_indx,NA,0.6826,-0.3818462425095304,0.01550189749668631,2.4030882599776943e-4,NA,NA,0.908484662820967
1970-09-01,cotton_a_indx,cotton_a_indx,NA,0.6918,-0.3684583824790688,0.01338786003046164,1.7923479619523234e-4,NA,NA,0.909724615813733
1970-10-01,cotton_a_indx,cotton_a_indx,NA,0.6977,-0.3599660680369462,0.0084923144421225,7.21194045838824e-5,NA,NA,0.916616960149212
1970-11-01,cotton_a_indx,cotton_a_indx,NA,0.709,-0.3438997524500096,0.0160663155869366,2.581264965390422e-4,NA,NA,0.919166685307093
1970-12-01,cotton_a_indx,cotton_a_indx,NA,0.7165,-0.3333770317139105,0.01052272073609913,1.1072765168993074e-4,NA,NA,0.926002787956861
1971-01-01,cotton_a_indx,cotton_a_indx,NA,0.7275,-0.31814127993648944,0.01523575177742108,2.321281322231896e-4,NA,NA,0.914679339817674
1971-02-01,cotton_a_indx,cotton_a_indx,NA,0.7403,-0.30069976953308447,0.01744151040340489,3.042062851520811e-4,NA,NA,0.903427102698062
1971-03-01,cotton_a_indx,cotton_a_indx,NA,0.7275,-0.31814127993648944,-0.01744151040340498,3.0420628515208424e-4,NA,NA,0.893859390006083
1971-04-01,cotton_a_indx,cotton_a_indx,NA,0.7255,-0.3208942066578945,-0.00275292672140503,7.578605533425858e-6,NA,NA,0.889036146616562
1971-05-01,cotton_a_indx,cotton_a_indx,NA,0.7535,-0.28302626091558697,0.03786794574230749,0.00143398131474234,NA,NA,0.884182876844287
1971-06-01,cotton_a_indx,cotton_a_indx,NA,0.7923,-0.2328151710109408,0.05021108990464607,0.00252115354941245,NA,NA,0.882271232454235
1971-07-01,cotton_a_indx,cotton_a_indx,NA,0.7965,-0.22752814963203383,0.00528702137890699,2.79525950610196e-5,NA,NA,0.883041117789586
1971-08-01,cotton_a_indx,cotton_a_indx,NA,0.8289,-0.1876557583846565,0.03987239124737735,0.00158980758378393,NA,NA,0.884255017256924
1971-09-01,cotton_a_indx,cotton_a_indx,NA,0.8267,-0.19031340672350713,-0.00265764833885054,7.0630946929950596e-6,NA,NA,0.885932901077928
1971-10-01,cotton_a_indx,cotton_a_indx,NA,0.8185,-0.20028188217094745,-0.00996847544744034,9.937050274622104e-5,NA,NA,0.883449927802527
1971-11-01,cotton_a_indx,cotton_a_indx,NA,0.8157,-0.20370863867560235,-0.00342675650465493,1.1742660142194923e-5,NA,NA,0.883911060750695
1971-12-01,cotton_a_indx,cotton_a_indx,NA,0.8455,-0.16782711064350203,0.0358815280321004,0.0012874840539184,NA,NA,0.889956984945965
1972-01-01,cotton_a_indx,cotton_a_indx,NA,0.8884,-0.1183331869618647,0.04949392368163734,0.00244964848140374,NA,NA,0.889254586167966
1972-02-01,cotton_a_indx,cotton_a_indx,NA,0.8964,-0.10936853705536514,0.0089646499064995,8.03649479461016e-5,NA,NA,0.88000131220174
1972-03-01,cotton_a_indx,cotton_a_indx,NA,0.8707,-0.1384577931475671,-0.02908925609220197,8.461848199977094e-4,NA,NA,0.873563566040508
1972-04-01,cotton_a_indx,cotton_a_indx,NA,0.8651,-0.14491017179580845,-0.0064523786482413,4.1633190220280336e-5,NA,NA,0.866544215905255
1972-05-01,cotton_a_indx,cotton_a_indx,NA,0.8598,-0.15105547491995588,-0.00614530312414738,3.776475048765561e-5,NA,NA,0.866403438698081
1972-06-01,cotton_a_indx,cotton_a_indx,NA,0.8313,-0.18476453844509455,-0.03370906352513869,0.00113630096374183,NA,NA,0.870455682302064
1972-07-01,cotton_a_indx,cotton_a_indx,NA,0.7815,-0.2465401291206058,-0.06177559067551117,0.0038162236033083,NA,NA,0.878777138554761
1972-08-01,cotton_a_indx,cotton_a_indx,NA,0.7415,-0.2990801174041502,-0.05253998828354437,0.00276045036883497,NA,NA,0.887079746772253
1972-09-01,cotton_a_indx,cotton_a_indx,NA,0.733,-0.3106095770954856,-0.01152945969133538,1.3292844077412744e-4,NA,NA,0.891230160309043
1972-10-01,cotton_a_indx,cotton_a_indx,NA,0.7799,-0.24858957264568465,0.062020004449801,0.00384648095195333,NA,NA,0.896395243281494
1972-11-01,cotton_a_indx,cotton_a_indx,NA,0.8143,-0.2054264305090514,0.04316314213663328,0.0018630568391072,NA,NA,0.90065997284801
1972-12-01,cotton_a_indx,cotton_a_indx,NA,0.862,-0.14850000831844395,0.05692642219060746,0.00324061754342328,NA,NA,0.90853510519533
1973-01-01,cotton_a_indx,cotton_a_indx,NA,0.8858,-0.1212640874930392,0.02723592082540478,7.417953832077178e-4,NA,NA,0.91935805877079
1973-02-01,cotton_a_indx,cotton_a_indx,NA,0.9068,-0.09783336034876308,0.02343072714427608,5.489989745095158e-4,NA,NA,0.933067528015371
1973-03-01,cotton_a_indx,cotton_a_indx,NA,0.958,-0.04290750101127655,0.05492585933748647,0.00301685002396134,NA,NA,0.941761015452328
1973-04-01,cotton_a_indx,cotton_a_indx,NA,1.0307,0.03023818306060994,0.07314568407188655,0.00535029109834423,NA,NA,0.951742979684357
1973-05-01,cotton_a_indx,cotton_a_indx,NA,1.1498,0.13958801420705344,0.10934983114644338,0.01195738557175567,NA,NA,0.964427833083471
1973-06-01,cotton_a_indx,cotton_a_indx,NA,1.2237,0.2018790560094854,0.062291041802432,0.00388017388883233,NA,NA,0.981662402178617
1973-07-01,cotton_a_indx,cotton_a_indx,NA,1.455,0.3750059006234559,0.1731268446139704,0.02997290432598985,NA,NA,1.00791516619553
1973-08-01,cotton_a_indx,cotton_a_indx,NA,1.672,0.5140205146625099,0.13901461403905396,0.01932506291642714,NA,NA,1.02364075437597
1973-09-01,cotton_a_indx,cotton_a_indx,NA,1.9112,0.6477313170294627,0.13371080236695282,0.01787857866961431,NA,NA,1.02792432585386
1973-10-01,cotton_a_indx,cotton_a_indx,NA,1.9252,0.6550298584468173,0.00729854141735448,5.3268706820838863e-5,NA,NA,1.02456970099269
1973-11-01,cotton_a_indx,cotton_a_indx,NA,1.7528,0.5612145092991196,-0.09381534914769764,0.00880131973570441,NA,NA,1.02013416038086
1973-12-01,cotton_a_indx,cotton_a_indx,NA,1.8159,0.5965812125836142,0.03536670328449466,0.00125080370121348,NA,NA,1.01844185948724
1974-01-01,cotton_a_indx,cotton_a_indx,NA,1.9887,0.6874811589333185,0.09089994634970416,0.00826280024637909,NA,NA,1.01536734990918
1974-02-01,cotton_a_indx,cotton_a_indx,NA,1.8437,0.611774422094208,-0.07570673683911049,0.00573151000282632,NA,NA,1.01311539345084
1974-03-01,cotton_a_indx,cotton_a_indx,NA,1.6949,0.5276237420418717,-0.08415068005233624,0.00708133695327066,NA,NA,1.01297307059192
1974-04-01,cotton_a_indx,cotton_a_indx,NA,1.6094,0.4758614387298954,-0.05176230331197636,0.00267933604416103,NA,NA,1.01504393713724
1974-05-01,cotton_a_indx,cotton_a_indx,NA,1.4682,0.3840371606945439,-0.09182427803535152,0.00843169803671354,NA,NA,1.01793331713605
1974-06-01,cotton_a_indx,cotton_a_indx,NA,1.3973,0.3345418031042651,-0.04949535759027869,0.00244979042298955,NA,NA,1.02299407325062
1974-07-01,cotton_a_indx,cotton_a_indx,NA,1.3228,0.27975070212550063,-0.05479110097876445,0.00300206474646516,NA,NA,1.0293644407463
1974-08-01,cotton_a_indx,cotton_a_indx,NA,1.3349,0.2888563826795496,0.00910568055404886,8.291341835238362e-5,NA,NA,1.03283617490184
1974-09-01,cotton_a_indx,cotton_a_indx,NA,1.3173,0.27558418725364436,-0.01327219542590525,1.7615117142342031e-4,NA,NA,1.03168600255605
1974-10-01,cotton_a_indx,cotton_a_indx,NA,1.2621,0.23277700028244783,-0.04280718697119646,0.00183245525638697,NA,NA,1.03272733177757
1974-11-01,cotton_a_indx,cotton_a_indx,NA,1.1743,0.16067222538889833,-0.07210477489354954,0.00519909856244945,NA,NA,1.03613956747724
1974-12-01,cotton_a_indx,cotton_a_indx,NA,1.0913,0.08736964613690704,-0.0733025792519913,0.00537326812499446,NA,NA,1.03504806715471
1975-01-01,cotton_a_indx,cotton_a_indx,NA,1.0538,0.05240267879304842,-0.03496696734385858,0.00122268880522647,NA,NA,1.0237323383971
1975-02-01,cotton_a_indx,cotton_a_indx,NA,1.0582,0.05656935148789432,0.00416667269484591,1.7361161345974496e-5,NA,NA,1.00983060710652
1975-03-01,cotton_a_indx,cotton_a_indx,NA,1.0899,0.08608594891312898,0.02951659742523472,8.712295235633734e-4,NA,NA,0.998728624164872
1975-04-01,cotton_a_indx,cotton_a_indx,NA,1.1616,0.14979836508839456,0.0637124161752656,0.00405927197489024,NA,NA,0.987482702759327
1975-05-01,cotton_a_indx,cotton_a_indx,NA,1.2225,0.20089794236689,0.05109957727849536,0.00261116679804092,NA,NA,0.972718256817908
