uncertainty,scenario,regime,variable,t,aluminium,cocoa,coffee_arabic,copper,cotton_a_indx,crude_wti,gold,lead,maize,ngas_us,nickel,platinum,silver,soybeans,sugar_wld,tin,wheat_us_hrw,zinc
vix,GIRF — aluminium to uncertainty shock,combined,lead,12,-4.3444521011019643e-4,-9.239376578832675e-4,-0.0021549190322235905,-0.002075519885939956,-5.880970044619882e-4,-2.625494352384018e-4,-3.293115274960938e-4,-0.015514244863009593,-0.0033797180391092483,-0.002128289720523579,-6.402055475559156e-4,-0.0015698984264013959,-5.464040509007723e-4,-0.00231400286059323,-4.7811525929446663e-4,-0.0026187258296319254,-0.0013609744381402266,-0.002417267650030605
vix,GIRF — aluminium to uncertainty shock,combined,lead,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,lead,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,3,-5.4637044212798345e-5,-4.325811386633916e-6,-3.563856104242732e-6,-1.4267939570531557e-4,-2.3184714545182488e-4,-1.5561390170256697e-4,-9.721199952957366e-4,-0.0019066338458911117,-0.03299160132945567,-1.8196314574251785e-4,-8.139901572223398e-4,-1.7268924476697269e-6,-4.016261603650442e-4,-3.2038414717425474e-5,-6.821513207095341e-5,-5.124241852389149e-5,-4.928225265557038e-4,-0.0029647983693195197
vix,GIRF — aluminium to uncertainty shock,combined,maize,4,0.0057773772720153115,9.931365840450956e-4,0.0033511445554836638,5.803596226777327e-4,0.0017802921045805941,0.002580972258064526,0.006451379321992089,0.007902572500930473,0.13432616935416547,0.002218668172750829,0.008405502262803111,0.008725945347992491,0.003985300142485871,2.1247679346148861e-4,6.395923761990312e-4,2.0913962431384298e-4,0.0043781391659596415,0.015178602965817599
vix,GIRF — aluminium to uncertainty shock,combined,maize,5,0.00465866825876028,8.213804015315947e-4,0.002160069565379889,0.0015826872522719487,0.001041335117916781,0.0015674238738505046,0.004028488727763171,0.004796357071469118,0.07902661352121008,0.001314687337312478,0.00752298968665752,0.005601918147183574,0.002732614394607065,0.0033642993248434038,6.355128567360737e-4,1.8871145496805752e-4,0.0025500920477153325,0.008949223750708762
vix,GIRF — aluminium to uncertainty shock,combined,maize,6,-0.0023043936133781435,-3.8443539442826997e-4,-0.0010261575603931503,-0.0010767589901927675,-4.887137014320608e-4,-8.859111322095683e-4,-0.0018586310357224711,-0.0027958854562840554,-0.03685912485096667,-0.0011984891615331522,-0.003466080749022205,-0.003319877297779982,-0.0012912491948896337,-0.00456182089974529,-4.5335256429465025e-4,-4.401241296639725e-4,-0.0012773327905866638,-0.0041230241113554816
vix,GIRF — aluminium to uncertainty shock,combined,maize,7,-0.0026599529532464463,-6.057015032984138e-4,-0.0011816353984105156,-0.0012263069603499642,-5.179716354042501e-4,-9.415471820296893e-4,-0.0020433773507908507,-0.005596200639601639,-0.03998271067757108,-0.0013537416673356061,-0.004006296619835694,-0.003989524251699911,-0.0013685112051576279,-0.005034375731477906,-4.903146060666341e-4,-5.710111771752014e-4,-0.0014858998125342885,-0.00455998392050716
vix,GIRF — aluminium to uncertainty shock,combined,maize,8,0.0011075996309894798,3.643470604058373e-4,5.552075357899906e-4,5.669649137031886e-4,2.2266198846932197e-4,4.2028288241196e-4,9.079519005329044e-4,0.0028188970350705635,0.016403107792666828,5.64818949000551e-4,0.0018868716898242704,0.0017857442504273075,5.969925887008234e-4,0.0022136001540190645,2.0165459900581907e-4,2.972274023892265e-4,6.352997516103076e-4,0.0018743596513948694
vix,GIRF — aluminium to uncertainty shock,combined,maize,9,6.230277710492171e-5,2.1290911614301412e-5,3.347423874453186e-5,3.2383562822412114e-5,1.4229240355919403e-5,2.3640149353021406e-5,5.1764682007417684e-5,1.6206435183061156e-4,9.676549799382478e-4,3.835430677700248e-5,1.0851243549484984e-4,1.033939093791365e-4,3.681991178669263e-5,1.2922406255123003e-4,1.478764392187313e-5,2.7358703810081177e-5,4.426293756550201e-5,1.0597335580146703e-4
vix,GIRF — aluminium to uncertainty shock,combined,maize,10,-0.003136635064161722,-0.0011321464435939835,-0.0016157527226839934,-0.0014821183434235114,-6.454183441593455e-4,-0.0011052704826618389,-0.00237046620464071,-0.007304132253467535,-0.04576310538961611,-0.00220018692349841,-0.004886447580445554,-0.004668478610965854,-0.0016894311885500344,-0.005819018813107077,-7.932154648354011e-4,-0.001523297172507502,-0.002649552791997733,-0.004784880545792539
vix,GIRF — aluminium to uncertainty shock,combined,maize,11,-0.0011604731040688167,-6.584024960622926e-4,-5.90067291601142e-4,-6.991207856046319e-4,-2.9394361713351775e-4,-4.6836864493730494e-4,-9.443126307236193e-4,-0.0027227297632365518,-0.01674882514112263,-0.001027309405770235,-0.0017919303428336644,-0.002039417176875049,-6.18971869769797e-4,-0.0021228549801798856,-3.3350267582208233e-4,-5.613754298653237e-4,-9.757815634999749e-4,-0.001769915743144719
vix,GIRF — aluminium to uncertainty shock,combined,maize,12,0.002020417881740326,0.0012879754945933383,9.844601941459078e-4,0.0012284852339302247,5.521199358928245e-4,7.879196762293992e-4,0.0018821607456515805,0.0049143264695277284,0.027934904758446334,0.0019575799538582863,0.0030108591415258117,0.0041151411056138615,0.001044794859585662,0.00360960084722232,6.912007970482132e-4,9.537736186500953e-4,0.001625819341706622,0.002963299542600694
vix,GIRF — aluminium to uncertainty shock,combined,maize,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,maize,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,3,-5.82812092059531e-4,-8.457628001751145e-5,-0.002981131235192883,-4.62820387239329e-4,-0.0021974869535247433,-8.046987111665127e-4,-0.004576223214766466,-1.8861323234773394e-5,-0.004301690786154345,-0.06692418648621366,-1.3191546631010097e-4,-3.1394698620525906e-4,-0.002988109617522553,-0.0031765338521681954,-0.0013167342194907476,-2.3979067638149075e-4,-0.002213814383122916,-4.640378979908188e-6
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,4,0.0011830819695178624,1.541873494004518e-4,0.004514196832354091,4.31595181925952e-4,0.0021066726974102185,0.0024669497413442798,0.0043055851183937685,3.4586451289346466e-5,0.00733326165438262,0.06250684663652718,0.0011478186826596268,3.782450483213225e-4,0.002823875520859933,0.0038638855548373523,0.002076583782523782,9.044982716367827e-4,0.004348607931787745,7.418014281553426e-4
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,5,4.517622527053175e-4,4.8158148517161314e-4,0.001699651413251689,0.0015794249734800675,7.7497187949786e-4,9.113801520675839e-4,0.0016398833845862246,1.2142158600397743e-5,0.002978543252333952,0.022258356327411532,4.050574675884616e-4,1.3499075032624285e-4,0.0010752389095332758,0.0020764986360683087,0.001527892846569601,9.156693149810423e-4,0.0019267130071800298,2.6716253323185986e-4
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,6,0.0015534875650117577,0.0011252472177956307,0.004331581550990641,0.0037479044077786913,0.002241148132621372,0.0021380063848067806,0.003863802259970817,7.687282410446374e-5,0.0077758927790201856,0.051596130544919856,0.0013713054451769777,3.209598432630123e-4,0.0024968600995632353,0.005062158978461774,0.0036399625063436433,0.002531409296052417,0.005167003166866459,9.440559763180905e-4
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,7,5.132353857386987e-5,7.82422615342496e-5,1.7648657469745025e-4,2.2013295693095296e-4,7.603820597567686e-5,1.0039793731542861e-4,1.4058416146966337e-4,3.3067943385776966e-6,2.672548116430145e-4,0.001723632760786575,4.6888337853120753e-5,3.0466145260407272e-5,9.234264688391696e-5,1.996918950363955e-4,1.610398379530746e-4,8.541333566506538e-5,1.8833408367674196e-4,1.2292408637942833e-4
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,8,-0.0026716431417764257,-0.002628299972983443,-0.0060714916170603135,-0.007549480747279279,-0.002718397900002947,-0.003355934507002819,-0.005180932755696928,-1.240418488165209e-4,-0.009704226331801282,-0.057765025344444255,-0.0015941066016178509,-0.0010802725513315455,-0.0031999672754264336,-0.00732174741353434,-0.005535571177383225,-0.003145130514197278,-0.006563100332966701,-0.004601945651256373
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,9,3.638394924977645e-4,4.372189794680219e-4,9.884218691019234e-4,0.0015723072746448897,3.673306672399346e-4,5.488873443633988e-4,7.046897538594463e-4,3.825437736231027e-5,0.001347884841836476,0.007827931539451001,2.4121244712601252e-4,1.49662569418453e-4,4.4678241996759e-4,0.0012378504821502069,8.663358331305807e-4,4.2503625209468747e-4,0.0010265629076640348,9.186594227633578e-4
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,10,0.0035460742410500655,0.0031270882244084594,0.007521832762681702,0.010912997636943662,0.0027137770376251527,0.0038335495324828242,0.005177990766417533,3.139293120826717e-4,0.010650386580354098,0.054171807180874006,0.0016742564288085013,0.0010489370634362788,0.0031286271427278457,0.008780954416583426,0.006305105095236868,0.003155508809310492,0.007928737345012362,0.006358434253936995
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,11,-3.4214741674546616e-4,-3.663341399179193e-4,-7.557957568551736e-4,-0.001429219111177247,-2.672558871196881e-4,-3.950034117367418e-4,-5.272040502568286e-4,-4.284492559048248e-5,-0.0010298348809809161,-0.005266163168529651,-2.021305659000022e-4,-1.0264422082009966e-4,-3.150772615623221e-4,-9.802836842525905e-4,-6.459874529903299e-4,-3.1343520630780264e-4,-8.069536763152146e-4,-7.942605784100328e-4
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,12,-0.0031884208238973544,-0.002854056721644512,-0.00597975709072319,-0.01119498834654004,-0.002371439125041888,-0.0030803680198199894,-0.00451256853893185,-3.842620146997358e-4,-0.008191729294343832,-0.04109938987676866,-0.0016835363391106103,-7.984321326125279e-4,-0.002513424668086895,-0.00764571563732273,-0.005058399956388422,-0.002904036072774244,-0.006447488251478511,-0.006196555406453823
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,ngas_us,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,3,0.002180883512952714,0.0021525115491053954,2.5918415702673615e-4,0.0017415359011269647,0.0032291399588352393,2.5224442709635144e-4,0.001855346880301453,3.901602482172408e-5,3.203070405863073e-4,0.0011107665421589193,0.11500553927782368,0.002929054821643855,0.0012245739543242198,1.230188462511156e-4,0.0014731425240687452,0.0014160548365263583,3.923094465723219e-4,0.004860752005375913
vix,GIRF — aluminium to uncertainty shock,combined,nickel,4,5.250552565270005e-4,4.856652119048339e-4,1.0984193319190984e-4,6.418351445791671e-4,0.0010734022899881505,1.4539172555942635e-4,9.731769385685232e-4,4.177516748443964e-4,0.0033526808042288075,5.896797504837755e-4,0.025729222048190666,7.956279817600595e-4,4.984661669740194e-4,5.382819983229989e-4,3.451765422269192e-4,8.347619867932575e-4,0.0010370456659021263,0.0017351510388312098
vix,GIRF — aluminium to uncertainty shock,combined,nickel,5,-4.1380767189136706e-4,-4.333967879306094e-4,-3.85123632217009e-4,-0.001689877575373076,-9.03270078134129e-4,-3.8788839872566427e-4,-8.930478172372573e-4,-6.597374450630895e-4,-0.0026593211885070794,-5.007155318339535e-4,-0.019397322385148234,-9.971648849988783e-4,-3.716606908346063e-4,-7.342005707778619e-4,-8.476129462417223e-4,-0.0010331898175398278,-9.644151573869559e-4,-0.0019304237636250687
vix,GIRF — aluminium to uncertainty shock,combined,nickel,6,6.134248057683921e-4,5.636386946644295e-4,0.0020543330233852367,0.0023934183142103682,0.0011669530533969603,7.608325655802125e-4,0.001299086199414504,8.909009998287866e-4,0.008623664465252692,7.228312858689058e-4,0.025074896091001813,0.0018155166848427393,4.8382700932495096e-4,0.0026666863108069784,0.0013851179552480768,0.001358683192422193,0.0032310844176447286,0.002631649645587444
vix,GIRF — aluminium to uncertainty shock,combined,nickel,7,0.0011871137726725582,0.0017298401779261533,0.003059805026299964,0.007195885467489316,0.0016594908384405407,0.0012288136691597118,0.0018730429810933584,0.0014064541902928062,0.014925858080851026,0.0026969173043789258,0.03573491777319415,0.003495076415114163,9.196831039387707e-4,0.00589817343219525,0.0019679021919005576,0.001916115299560758,0.004847011540769664,0.006506368412509715
vix,GIRF — aluminium to uncertainty shock,combined,nickel,8,-0.0012005850901441485,-0.0015532310350447715,-0.002644215375006651,-0.007386130127735043,-0.0016877315083910652,-0.00114758484178998,-0.0019522151094551413,-0.0011713064442826823,-0.012648719160502352,-0.0032237974446046136,-0.029825352658218663,-0.0029152468381844964,-7.766043711967532e-4,-0.004928690276560744,-0.0018116229164399417,-0.0026312099478132196,-0.004520793232784591,-0.005552262200145426
vix,GIRF — aluminium to uncertainty shock,combined,nickel,9,-0.002331378044724842,-0.0023827424921530325,-0.004416650035200964,-0.012092823704468054,-0.002455506864948101,-0.0018319760942658101,-0.002745790579882047,-0.001674974359472468,-0.017803121055159882,-0.004500153283285602,-0.04173866998065835,-0.0042928656273204255,-0.0011525612469913589,-0.007054659187154629,-0.002591254711064526,-0.0043541501237202756,-0.006494797638204104,-0.010150700998388527
vix,GIRF — aluminium to uncertainty shock,combined,nickel,10,0.00171046431228833,0.0015583086962016087,0.004314756441820083,0.008416551592512714,0.0017107148347465981,0.0015388484788826141,0.0021867637567199658,0.0011190814904566446,0.012539257767902438,0.002939707507562212,0.027244296959030318,0.0029170505969093653,8.169554871496273e-4,0.00458208496898578,0.0018160997053759385,0.002849472490864283,0.005204326969037617,0.006801859430948
vix,GIRF — aluminium to uncertainty shock,combined,nickel,11,0.0021353799548639875,0.0018030815242352693,0.004688147624849171,0.010605807225983518,0.001862339762051134,0.0016746896168313903,0.0023737665318262074,0.0012162237546122434,0.013611317398336233,0.003222387370635687,0.0297034799650054,0.00333137908411234,8.868320020967461e-4,0.005080677513662845,0.0019725311142555595,0.003143770843799457,0.005651223431089887,0.008291116109825553
vix,GIRF — aluminium to uncertainty shock,combined,nickel,12,-0.002054458931373165,-0.0015762795447561984,-0.004494704700458188,-0.009758834011701772,-0.001818964222078608,-0.0014918453919124076,-0.0022418202650459343,-0.0011292950502815133,-0.012851487856295281,-0.0028250609163414215,-0.026002422266050564,-0.002892349882678695,-7.720335501603789e-4,-0.00442015177526506,-0.0018158998411287684,-0.003418129381292999,-0.005544923158495326,-0.007196427920157721
vix,GIRF — aluminium to uncertainty shock,combined,nickel,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,nickel,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,3,1.192345670589335e-4,2.928818839137096e-5,6.882108883402313e-5,5.019409481421263e-4,0.0010236474073927354,4.973638096406474e-5,1.8781917843396086e-5,6.562042389423907e-4,2.745273664254274e-4,1.6358889010288768e-4,2.12441858969757e-4,0.04619781452677571,6.405105885630022e-8,1.5964934950428574e-4,9.544305706729464e-4,1.7073115305332103e-5,1.1280293472069776e-4,2.569420948318067e-4
vix,GIRF — aluminium to uncertainty shock,combined,platinum,4,-5.757978088385198e-4,-9.207455484538921e-5,-3.6613417827733213e-4,-0.0010931207202125508,-0.001490570669028234,-5.754899038017427e-4,-7.25741597910954e-4,-0.0012589127725161923,-0.0016958484129301523,-8.141108798481578e-4,-9.739174316644643e-4,-0.0628471077162532,-3.6248929887484953e-4,-0.004454992122132886,-0.0014635624969533603,-2.6023546462180673e-4,-0.0012017093382334905,-9.149150459016958e-4
vix,GIRF — aluminium to uncertainty shock,combined,platinum,5,-1.710312496712733e-5,-2.2488901164123272e-5,-5.981726559189899e-5,-3.259747298508677e-5,-7.547911688477074e-5,-2.6037191811356767e-5,-3.399968233495001e-5,-3.8591324147536765e-5,-1.2850236451993562e-4,-2.7233847987393952e-5,-4.520337251066626e-5,-0.0018835119078198606,-1.1763875347883144e-5,-1.3745639286328232e-4,-6.871711258567231e-5,-2.4176955384814592e-5,-9.15151754286359e-5,-2.7154610908854673e-5
vix,GIRF — aluminium to uncertainty shock,combined,platinum,6,9.466802206546262e-4,0.0010010861919495244,0.002385657854552429,9.327909444298026e-4,0.0021510149027864174,8.672239441187473e-4,0.001050991688047903,0.001916604673228479,0.010380166178627453,8.685407455137764e-4,0.0012954256281747585,0.05512629128606135,4.188171770268831e-4,0.004563022440180346,0.0025776680388014256,8.05519328352586e-4,0.00561693426066807,8.03407949242117e-4
vix,GIRF — aluminium to uncertainty shock,combined,platinum,7,9.421745246598245e-4,0.0010928134739243219,0.0017929741302505776,0.0016259535196916151,0.0016477439700037801,9.148826194974911e-4,8.138727885973167e-4,0.0020487705186599814,0.008131507752936393,0.001396328693304451,0.001111690225211113,0.04151396920464758,3.143137414138149e-4,0.004932940212537512,0.0021785990994308045,8.494448475583191e-4,0.004219050309508074,0.0010375551896999874
vix,GIRF — aluminium to uncertainty shock,combined,platinum,8,-0.002091527197078259,-0.0015518436984709252,-0.002546787758892556,-0.0028737384278960457,-0.002438664577715256,-0.0014366173566717543,-0.0013061333047841358,-0.003467714093109707,-0.01207050211075323,-0.0024862428230074196,-0.0016587223197773295,-0.058961601112890456,-4.4813401146976404e-4,-0.007520139364339914,-0.0037613193795368173,-0.002302963961006129,-0.006996860607087123,-0.0019283426453844247
vix,GIRF — aluminium to uncertainty shock,combined,platinum,9,-0.0018508179228433732,-0.0019837087918175116,-0.002511978229259465,-0.003253163836122116,-0.0017706091665504597,-0.0014680653280215493,-9.838354779357302e-4,-0.0026679258700335147,-0.008757070063795875,-0.0018885030619294693,-0.001412589550630031,-0.04308500643208353,-4.175152428796236e-4,-0.005835663764062069,-0.0027962416252845703,-0.0022420320044159426,-0.005126495826539304,-0.0024217014358443117
vix,GIRF — aluminium to uncertainty shock,combined,platinum,10,0.0018385929621017724,0.0019428975042880406,0.002615860849495158,0.0035196586051987376,0.0015929221890780521,0.001567409848985624,0.0015714404643511835,0.002598550220977667,0.007662572229708062,0.002069753236351971,0.0015865180355728989,0.03733602773608833,6.046905863507944e-4,0.005065883547743348,0.002602210849165365,0.0019429616241000308,0.004805703337290591,0.0025026284853091846
vix,GIRF — aluminium to uncertainty shock,combined,platinum,11,7.686294561441436e-4,8.00170071573335e-4,0.0011267494889202867,0.0018162677910350624,6.50395440815864e-4,6.472950836929325e-4,6.785619715059981e-4,0.001114432770177219,0.0032895582915844174,8.628131881489627e-4,6.770945011228178e-4,0.01533861690548247,2.510480145268671e-4,0.002241807102762297,0.0010963132172014866,8.219422304962737e-4,0.0020701846240833376,0.0012402268681153282
vix,GIRF — aluminium to uncertainty shock,combined,platinum,12,-0.002583909610124566,-0.002297023225080552,-0.0037803128525367366,-0.005371898422356833,-0.002217777149858141,-0.0018491372335766323,-0.0019394095881145087,-0.0031898858282345213,-0.01115997150670676,-0.0024290878678227064,-0.002210471377249761,-0.04293564673793742,-7.072249477909325e-4,-0.00632162679343875,-0.0032333694767147985,-0.0028642570578069158,-0.00712635220520638,-0.0034879591534816338
vix,GIRF — aluminium to uncertainty shock,combined,platinum,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,platinum,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,silver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vix,GIRF — aluminium to uncertainty shock,combined,silver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
