uncertainty,scenario,regime,variable,t,shock_id,contribution
vix,GIRF — aluminium to uncertainty shock,combined,cotton_a_indx,24,maize,0
vix,GIRF — aluminium to uncertainty shock,combined,cotton_a_indx,24,ngas_us,0
vix,GIRF — aluminium to uncertainty shock,combined,cotton_a_indx,24,nickel,0
vix,GIRF — aluminium to uncertainty shock,combined,cotton_a_indx,24,platinum,0
vix,GIRF — aluminium to uncertainty shock,combined,cotton_a_indx,24,silver,0
vix,GIRF — aluminium to uncertainty shock,combined,cotton_a_indx,24,soybeans,0
vix,GIRF — aluminium to uncertainty shock,combined,cotton_a_indx,24,sugar_wld,0
vix,GIRF — aluminium to uncertainty shock,combined,cotton_a_indx,24,tin,0
vix,GIRF — aluminium to uncertainty shock,combined,cotton_a_indx,24,wheat_us_hrw,0
vix,GIRF — aluminium to uncertainty shock,combined,cotton_a_indx,24,zinc,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,aluminium,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,cocoa,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,coffee_arabic,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,copper,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,cotton_a_indx,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,crude_wti,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,gold,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,lead,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,maize,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,ngas_us,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,nickel,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,platinum,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,silver,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,soybeans,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,sugar_wld,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,tin,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,wheat_us_hrw,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,1,zinc,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,aluminium,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,cocoa,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,coffee_arabic,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,copper,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,cotton_a_indx,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,crude_wti,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,gold,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,lead,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,maize,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,ngas_us,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,nickel,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,platinum,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,silver,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,soybeans,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,sugar_wld,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,tin,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,wheat_us_hrw,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,2,zinc,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,aluminium,-0.0014686982325134257
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,cocoa,-5.7987199679521946e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,coffee_arabic,-0.0033489017495478943
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,copper,-6.665179214737552e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,cotton_a_indx,-0.003070405471264759
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,crude_wti,-0.09825615343472045
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,gold,-2.5850263480226417e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,lead,-0.0023297818429314733
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,maize,-4.465600539832456e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,ngas_us,-0.0029534125834186557
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,nickel,-3.5069957587776686e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,platinum,-0.0019500052941494729
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,silver,-0.001646893899875662
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,soybeans,-4.317651364340342e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,sugar_wld,-5.567514239354931e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,tin,-1.5473128699948377e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,wheat_us_hrw,-8.455877060071975e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,3,zinc,-0.00691739497792653
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,aluminium,3.688153689340956e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,cocoa,4.329500710294034e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,coffee_arabic,7.897776873154537e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,copper,7.13536834501867e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,cotton_a_indx,7.2299069952968e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,crude_wti,0.023601485805872523
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,gold,9.214935223105392e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,lead,8.132716830716034e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,maize,8.767475669584824e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,ngas_us,8.882177458171473e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,nickel,0.001518067783139648
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,platinum,4.6456178869051654e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,silver,7.722792302313921e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,soybeans,6.533659265111822e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,sugar_wld,3.247000057652527e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,tin,1.5498808815586282e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,wheat_us_hrw,5.086466448321122e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,4,zinc,0.0016513525412626719
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,aluminium,2.972003347134514e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,cocoa,3.3188674156398154e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,coffee_arabic,0.0015643344438035763
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,copper,7.673452609579888e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,cotton_a_indx,5.541462228298312e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,crude_wti,0.018275950255574668
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,gold,9.565700328420639e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,lead,6.727450132107522e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,maize,6.726359687251832e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,ngas_us,7.890547108650134e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,nickel,0.0016567488648662643
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,platinum,0.00101703561338877
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,silver,6.675795442987959e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,soybeans,7.993545552444485e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,sugar_wld,2.853667972029939e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,tin,1.5094037767052258e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,wheat_us_hrw,8.092608961414916e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,5,zinc,0.0012768101531333992
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,aluminium,-3.755748409883755e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,cocoa,-4.054539452514421e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,coffee_arabic,-0.002114898948641601
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,copper,-0.0011626177902208002
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,cotton_a_indx,-6.48269138406321e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,crude_wti,-0.02152926214083561
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,gold,-1.7819462194426655e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,lead,-9.838251574470394e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,maize,-8.131920625150682e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,ngas_us,-9.35329675552585e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,nickel,-0.001938466406550291
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,platinum,-0.0018027819938786546
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,silver,-7.914577086769471e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,soybeans,-9.382349239095484e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,sugar_wld,-5.116747194936366e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,tin,-4.626528565099133e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,wheat_us_hrw,-0.001207336240520371
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,6,zinc,-0.0015221481566189883
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,aluminium,-3.661973076133964e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,cocoa,-8.546542382635025e-6
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,coffee_arabic,-2.1205869136278066e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,copper,-1.2054525253134626e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,cotton_a_indx,-8.935699469883777e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,crude_wti,-0.0020975543018482
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,gold,-1.768485990328966e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,lead,-9.788230861815105e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,maize,-8.079391281343195e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,ngas_us,-9.220463517281802e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,nickel,-2.334819072797828e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,platinum,-1.8381316851319156e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,silver,-8.180959787620163e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,soybeans,-9.451049387797609e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,sugar_wld,-5.8548585524121974e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,tin,-8.855737920391225e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,wheat_us_hrw,-1.1893341781563648e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,7,zinc,-1.537422859058479e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,aluminium,-4.4919865957141326e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,cocoa,-1.0000911718799706e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,coffee_arabic,-0.002389130775681795
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,copper,-0.0013648120770730372
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,cotton_a_indx,-0.0012812742839305267
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,crude_wti,-0.023230418257897845
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,gold,-2.624543791230656e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,lead,-0.001093300823866268
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,maize,-0.0012800498567181698
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,ngas_us,-0.0010547557683520628
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,nickel,-0.003091498021065861
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,platinum,-0.00227393772506762
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,silver,-9.649972496765356e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,soybeans,-0.002080412712148186
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,sugar_wld,-6.60709291923511e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,tin,-0.0011545637410406591
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,wheat_us_hrw,-0.0013168091723416509
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,8,zinc,-0.0017120404699055346
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,aluminium,5.348678937760883e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,cocoa,1.2697323337926082e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,coffee_arabic,3.537830911262027e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,copper,1.6229674576232844e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,cotton_a_indx,1.5608590789625227e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,crude_wti,0.002762522921965269
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,gold,3.135183478614523e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,lead,1.5373543428338305e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,maize,3.5883617481072304e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,ngas_us,1.4315709749479963e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,nickel,3.726612737976907e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,platinum,3.5916430635146414e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,silver,1.1629135841781447e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,soybeans,3.544594333099356e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,sugar_wld,8.006849439999307e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,tin,1.3738753516378535e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,wheat_us_hrw,1.857871937535612e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,9,zinc,2.102510818475171e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,aluminium,5.016093727015013e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,cocoa,1.0556113523188281e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,coffee_arabic,0.0030960601713930047
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,copper,0.001429800274580384
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,cotton_a_indx,0.0013054938129440105
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,crude_wti,0.022974144775070596
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,gold,3.5957313538812825e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,lead,0.0018533823815756406
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,maize,0.0037024648718423044
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,ngas_us,0.0013182706215047223
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,nickel,0.0031635445033089122
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,platinum,0.003342617904019892
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,silver,9.994557558645637e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,soybeans,0.003165954359068059
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,sugar_wld,6.656801965339064e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,tin,0.00114269485819478
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,wheat_us_hrw,0.0016298060382333574
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,10,zinc,0.0017600582690564714
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,aluminium,-2.7226468902837855e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,cocoa,-5.828268609388704e-5
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,coffee_arabic,-0.0016421163050911675
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,copper,-8.170435138321299e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,cotton_a_indx,-7.424699175775428e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,crude_wti,-0.012086122297342324
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,gold,-1.9152787615520257e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,lead,-0.0010516676578822626
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,maize,-0.002009179393842566
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,ngas_us,-7.028970112314333e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,nickel,-0.001715066287693311
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,platinum,-0.0017593559118659614
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,silver,-5.513972113730901e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,soybeans,-0.0016670287553311569
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,sugar_wld,-4.06808029427697e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,tin,-6.520494486124008e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,wheat_us_hrw,-8.97012063570392e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,11,zinc,-9.271511579692672e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,aluminium,-8.619838503847379e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,cocoa,-1.8731097373070544e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,coffee_arabic,-0.004287837637282769
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,copper,-0.0021886639102062884
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,cotton_a_indx,-0.0019432329581517407
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,crude_wti,-0.03115984049116613
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,gold,-4.959425768856115e-4
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,lead,-0.002713670006461243
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,maize,-0.006555384633635922
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,ngas_us,-0.0019071265315894139
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,nickel,-0.004565340385515448
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,platinum,-0.004701971412269545
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,silver,-0.001470033516330838
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,soybeans,-0.004524477768251077
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,sugar_wld,-0.0011872055997291281
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,tin,-0.001889000662863647
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,wheat_us_hrw,-0.0025382040926884117
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,12,zinc,-0.002515373159877432
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,aluminium,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,cocoa,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,coffee_arabic,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,copper,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,cotton_a_indx,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,crude_wti,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,gold,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,lead,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,maize,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,ngas_us,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,nickel,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,platinum,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,silver,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,soybeans,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,sugar_wld,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,tin,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,wheat_us_hrw,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,13,zinc,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,aluminium,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,cocoa,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,coffee_arabic,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,copper,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,cotton_a_indx,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,crude_wti,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,gold,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,lead,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,maize,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,ngas_us,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,nickel,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,platinum,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,silver,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,soybeans,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,sugar_wld,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,tin,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,wheat_us_hrw,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,14,zinc,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,aluminium,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,cocoa,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,coffee_arabic,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,copper,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,cotton_a_indx,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,crude_wti,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,gold,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,lead,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,maize,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,ngas_us,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,nickel,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,platinum,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,silver,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,soybeans,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,sugar_wld,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,tin,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,wheat_us_hrw,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,15,zinc,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,aluminium,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,cocoa,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,coffee_arabic,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,copper,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,cotton_a_indx,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,crude_wti,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,gold,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,lead,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,maize,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,ngas_us,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,nickel,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,platinum,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,silver,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,soybeans,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,sugar_wld,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,tin,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,wheat_us_hrw,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,16,zinc,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,aluminium,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,cocoa,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,coffee_arabic,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,copper,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,cotton_a_indx,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,crude_wti,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,gold,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,lead,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,maize,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,ngas_us,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,nickel,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,platinum,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,silver,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,soybeans,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,sugar_wld,0
vix,GIRF — aluminium to uncertainty shock,combined,crude_wti,17,tin,0
