"2008-12-19,""19 Dec 2008"",""0.7765"""
"2008-12-26,""26 Dec 2008"",""0.4282"""
"2009-01-02,""02 Jan 2009"",""0.5443"""
"2009-01-09,""09 Jan 2009"",""0.7357"""
"2009-01-16,""16 Jan 2009"",""0.7945"""
"2009-01-23,""23 Jan 2009"",""0.7648"""
"2009-01-30,""30 Jan 2009"",""0.7576"""
"2009-02-06,""06 Feb 2009"",""0.7215"""
"2009-02-13,""13 Feb 2009"",""0.6672"""
"2009-02-20,""20 Feb 2009"",""0.7681"""
"2009-02-27,""27 Feb 2009"",""0.7733"""
"2009-03-06,""06 Mar 2009"",""0.7931"""
"2009-03-13,""13 Mar 2009"",""0.7513"""
"2009-03-20,""20 Mar 2009"",""0.7516"""
"2009-03-27,""27 Mar 2009"",""0.7871"""
"2009-04-03,""03 Apr 2009"",""0.7637"""
"2009-04-10,""10 Apr 2009"",""0.5885"""
"2009-04-17,""17 Apr 2009"",""0.6915"""
"2009-04-24,""24 Apr 2009"",""0.6776"""
"2009-05-01,""01 May 2009"",""0.6600"""
"2009-05-08,""08 May 2009"",""0.7247"""
"2009-05-15,""15 May 2009"",""0.6179"""
"2009-05-22,""22 May 2009"",""0.5654"""
"2009-05-29,""29 May 2009"",""0.4357"""
"2009-06-05,""05 Jun 2009"",""0.6370"""
"2009-06-12,""12 Jun 2009"",""0.5551"""
"2009-06-19,""19 Jun 2009"",""0.6743"""
"2009-06-26,""26 Jun 2009"",""0.6619"""
"2009-07-03,""03 Jul 2009"",""0.6230"""
"2009-07-10,""10 Jul 2009"",""0.6035"""
"2009-07-17,""17 Jul 2009"",""0.5962"""
"2009-07-24,""24 Jul 2009"",""0.5223"""
"2009-07-31,""31 Jul 2009"",""0.5603"""
"2009-08-07,""07 Aug 2009"",""0.5268"""
"2009-08-14,""14 Aug 2009"",""0.5054"""
"2009-08-21,""21 Aug 2009"",""0.4937"""
"2009-08-28,""28 Aug 2009"",""0.4090"""
"2009-09-04,""04 Sep 2009"",""0.3720"""
"2009-09-11,""11 Sep 2009"",""0.4676"""
"2009-09-18,""18 Sep 2009"",""0.3185"""
"2009-09-25,""25 Sep 2009"",""0.3935"""
"2009-10-02,""02 Oct 2009"",""0.4330"""
"2009-10-09,""09 Oct 2009"",""0.4596"""
"2009-10-16,""16 Oct 2009"",""0.3898"""
"2009-10-23,""23 Oct 2009"",""0.3236"""
"2009-10-30,""30 Oct 2009"",""0.4971"""
"2009-11-06,""06 Nov 2009"",""0.4138"""
"2009-11-13,""13 Nov 2009"",""0.3356"""
"2009-11-20,""20 Nov 2009"",""0.3853"""
"2009-11-27,""27 Nov 2009"",""0.4106"""
"2009-12-04,""04 Dec 2009"",""0.3944"""
"2009-12-11,""11 Dec 2009"",""0.3942"""
"2009-12-18,""18 Dec 2009"",""0.3787"""
"2009-12-25,""25 Dec 2009"",""0.2638"""
"2010-01-01,""01 Jan 2010"",""0.2116"""
"2010-01-08,""08 Jan 2010"",""0.2944"""
"2010-01-15,""15 Jan 2010"",""0.3069"""
"2010-01-22,""22 Jan 2010"",""0.3736"""
"2010-01-29,""29 Jan 2010"",""0.2973"""
"2010-02-05,""05 Feb 2010"",""0.3439"""
"2010-02-12,""12 Feb 2010"",""0.3154"""
"2010-02-19,""19 Feb 2010"",""0.3047"""
"2010-02-26,""26 Feb 2010"",""0.3223"""
"2010-03-05,""05 Mar 2010"",""0.3184"""
"2010-03-12,""12 Mar 2010"",""0.2207"""
"2010-03-19,""19 Mar 2010"",""0.2472"""
"2010-03-26,""26 Mar 2010"",""0.2109"""
"2010-04-02,""02 Apr 2010"",""0.1879"""
"2010-04-09,""09 Apr 2010"",""0.2194"""
"2010-04-16,""16 Apr 2010"",""0.2436"""
"2010-04-23,""23 Apr 2010"",""0.2724"""
"2010-04-30,""30 Apr 2010"",""0.3060"""
"2010-05-07,""07 May 2010"",""0.4112"""
"2010-05-14,""14 May 2010"",""0.4276"""
"2010-05-21,""21 May 2010"",""0.4194"""
"2010-05-28,""28 May 2010"",""0.4237"""
"2010-06-04,""04 Jun 2010"",""0.4153"""
"2010-06-11,""11 Jun 2010"",""0.4144"""
"2010-06-18,""18 Jun 2010"",""0.3236"""
"2010-06-25,""25 Jun 2010"",""0.3749"""
"2010-07-02,""02 Jul 2010"",""0.4672"""
"2010-07-09,""09 Jul 2010"",""0.3751"""
"2010-07-16,""16 Jul 2010"",""0.3864"""
"2010-07-23,""23 Jul 2010"",""0.3585"""
"2010-07-30,""30 Jul 2010"",""0.2829"""
"2010-08-06,""06 Aug 2010"",""0.2882"""
"2010-08-13,""13 Aug 2010"",""0.3538"""
"2010-08-20,""20 Aug 2010"",""0.3359"""
"2010-08-27,""27 Aug 2010"",""0.3668"""
"2010-09-03,""03 Sep 2010"",""0.3634"""
"2010-09-10,""10 Sep 2010"",""0.3649"""
"2010-09-17,""17 Sep 2010"",""0.3439"""
"2010-09-24,""24 Sep 2010"",""0.3956"""
"2010-10-01,""01 Oct 2010"",""0.3050"""
"2010-10-08,""08 Oct 2010"",""0.3371"""
"2010-10-15,""15 Oct 2010"",""0.2923"""
"2010-10-22,""22 Oct 2010"",""0.3152"""
"2010-10-29,""29 Oct 2010"",""0.2550"""
"2010-11-05,""05 Nov 2010"",""0.2807"""
"2010-11-12,""12 Nov 2010"",""0.2651"""
"2010-11-19,""19 Nov 2010"",""0.2747"""
"2010-11-26,""26 Nov 2010"",""0.3170"""
"2010-12-03,""03 Dec 2010"",""0.3696"""
"2010-12-10,""10 Dec 2010"",""0.2520"""
"2010-12-17,""17 Dec 2010"",""0.2464"""
"2010-12-24,""24 Dec 2010"",""0.1771"""
"2010-12-31,""31 Dec 2010"",""0.1872"""
"2011-01-07,""07 Jan 2011"",""0.2165"""
"2011-01-14,""14 Jan 2011"",""0.2246"""
"2011-01-21,""21 Jan 2011"",""0.2168"""
"2011-01-28,""28 Jan 2011"",""0.1845"""
"2011-02-04,""04 Feb 2011"",""0.1671"""
"2011-02-11,""11 Feb 2011"",""0.1411"""
"2011-02-18,""18 Feb 2011"",""0.1745"""
"2011-02-25,""25 Feb 2011"",""0.1448"""
"2011-03-04,""04 Mar 2011"",""0.1769"""
"2011-03-11,""11 Mar 2011"",""0.1352"""
"2011-03-18,""18 Mar 2011"",""0.2077"""
"2011-03-25,""25 Mar 2011"",""0.2147"""
"2011-04-01,""01 Apr 2011"",""0.1797"""
"2011-04-08,""08 Apr 2011"",""0.1958"""
"2011-04-15,""15 Apr 2011"",""0.1567"""
"2011-04-22,""22 Apr 2011"",""0.2210"""
"2011-04-29,""29 Apr 2011"",""0.1496"""
"2011-05-06,""06 May 2011"",""0.2090"""
"2011-05-13,""13 May 2011"",""0.1852"""
"2011-05-20,""20 May 2011"",""0.1452"""
"2011-05-27,""27 May 2011"",""0.1551"""
"2011-06-03,""03 Jun 2011"",""0.1854"""
"2011-06-10,""10 Jun 2011"",""0.1774"""
"2011-06-17,""17 Jun 2011"",""0.2067"""
"2011-06-24,""24 Jun 2011"",""0.1907"""
"2011-07-01,""01 Jul 2011"",""0.2456"""
"2011-07-08,""08 Jul 2011"",""0.2825"""
"2011-07-15,""15 Jul 2011"",""0.3427"""
"2011-07-22,""22 Jul 2011"",""0.3177"""
"2011-07-29,""29 Jul 2011"",""0.3116"""
"2011-08-05,""05 Aug 2011"",""0.4259"""
"2011-08-12,""12 Aug 2011"",""0.5162"""
"2011-08-19,""19 Aug 2011"",""0.4950"""
"2011-08-26,""26 Aug 2011"",""0.4108"""
"2011-09-02,""02 Sep 2011"",""0.4093"""
"2011-09-09,""09 Sep 2011"",""0.5310"""
"2011-09-16,""16 Sep 2011"",""0.5320"""
"2011-09-23,""23 Sep 2011"",""0.5587"""
"2011-09-30,""30 Sep 2011"",""0.5783"""
"2011-10-07,""07 Oct 2011"",""0.6126"""
"2011-10-14,""14 Oct 2011"",""0.6282"""
"2011-10-21,""21 Oct 2011"",""0.5151"""
"2011-10-28,""28 Oct 2011"",""0.5422"""
"2011-11-04,""04 Nov 2011"",""0.6568"""
"2011-11-11,""11 Nov 2011"",""0.5725"""
"2011-11-18,""18 Nov 2011"",""0.4857"""
"2011-11-25,""25 Nov 2011"",""0.5488"""
"2011-12-02,""02 Dec 2011"",""0.5176"""
"2011-12-09,""09 Dec 2011"",""0.4505"""
"2011-12-16,""16 Dec 2011"",""0.4992"""
"2011-12-23,""23 Dec 2011"",""0.4001"""
"2011-12-30,""30 Dec 2011"",""0.4139"""
"2012-01-06,""06 Jan 2012"",""0.5250"""
"2012-01-13,""13 Jan 2012"",""0.4662"""
"2012-01-20,""20 Jan 2012"",""0.4612"""
"2012-01-27,""27 Jan 2012"",""0.4350"""
"2012-02-03,""03 Feb 2012"",""0.4207"""
"2012-02-10,""10 Feb 2012"",""0.3720"""
"2012-02-17,""17 Feb 2012"",""0.3160"""
"2012-02-24,""24 Feb 2012"",""0.3996"""
"2012-03-02,""02 Mar 2012"",""0.3398"""
"2012-03-09,""09 Mar 2012"",""0.3859"""
"2012-03-16,""16 Mar 2012"",""0.3643"""
"2012-03-23,""23 Mar 2012"",""0.3026"""
"2012-03-30,""30 Mar 2012"",""0.3358"""
"2012-04-06,""06 Apr 2012"",""0.3142"""
"2012-04-13,""13 Apr 2012"",""0.3555"""
"2012-04-20,""20 Apr 2012"",""0.3597"""
"2012-04-27,""27 Apr 2012"",""0.3918"""
"2012-05-04,""04 May 2012"",""0.3513"""
"2012-05-11,""11 May 2012"",""0.3412"""
"2012-05-18,""18 May 2012"",""0.3772"""
"2012-05-25,""25 May 2012"",""0.3031"""
"2012-06-01,""01 Jun 2012"",""0.4331"""
"2012-06-08,""08 Jun 2012"",""0.4045"""
"2012-06-15,""15 Jun 2012"",""0.3379"""
"2012-06-22,""22 Jun 2012"",""0.3783"""
"2012-06-29,""29 Jun 2012"",""0.4277"""
"2012-07-06,""06 Jul 2012"",""0.4058"""
"2012-07-13,""13 Jul 2012"",""0.3869"""
"2012-07-20,""20 Jul 2012"",""0.3838"""
"2012-07-27,""27 Jul 2012"",""0.4352"""
"2012-08-03,""03 Aug 2012"",""0.4500"""
"2012-08-10,""10 Aug 2012"",""0.3254"""
"2012-08-17,""17 Aug 2012"",""0.2983"""
"2012-08-24,""24 Aug 2012"",""0.3313"""
"2012-08-31,""31 Aug 2012"",""0.2689"""
"2012-09-07,""07 Sep 2012"",""0.2796"""
"2012-09-14,""14 Sep 2012"",""0.2908"""
"2012-09-21,""21 Sep 2012"",""0.2552"""
"2012-09-28,""28 Sep 2012"",""0.2748"""
"2012-10-05,""05 Oct 2012"",""0.2331"""
"2012-10-12,""12 Oct 2012"",""0.2151"""
"2012-10-19,""19 Oct 2012"",""0.2631"""
"2012-10-26,""26 Oct 2012"",""0.2400"""
"2012-11-02,""02 Nov 2012"",""0.1925"""
"2012-11-09,""09 Nov 2012"",""0.1923"""
"2012-11-16,""16 Nov 2012"",""0.1725"""
"2012-11-23,""23 Nov 2012"",""0.1671"""
"2012-11-30,""30 Nov 2012"",""0.1471"""
"2012-12-07,""07 Dec 2012"",""0.1323"""
"2012-12-14,""14 Dec 2012"",""0.1312"""
"2012-12-21,""21 Dec 2012"",""0.1077"""
"2012-12-28,""28 Dec 2012"",""0.0681"""
"2013-01-04,""04 Jan 2013"",""0.1249"""
"2013-01-11,""11 Jan 2013"",""0.1296"""
"2013-01-18,""18 Jan 2013"",""0.1268"""
"2013-01-25,""25 Jan 2013"",""0.1166"""
"2013-02-01,""01 Feb 2013"",""0.1449"""
"2013-02-08,""08 Feb 2013"",""0.1267"""
"2013-02-15,""15 Feb 2013"",""0.1001"""
"2013-02-22,""22 Feb 2013"",""0.1199"""
"2013-03-01,""01 Mar 2013"",""0.1388"""
"2013-03-08,""08 Mar 2013"",""0.1226"""
"2013-03-15,""15 Mar 2013"",""0.0755"""
"2013-03-22,""22 Mar 2013"",""0.1320"""
"2013-03-29,""29 Mar 2013"",""0.1112"""
"2013-04-05,""05 Apr 2013"",""0.1335"""
"2013-04-12,""12 Apr 2013"",""0.1278"""
"2013-04-19,""19 Apr 2013"",""0.1321"""
"2013-04-26,""26 Apr 2013"",""0.1086"""
"2013-05-03,""03 May 2013"",""0.0965"""
"2013-05-10,""10 May 2013"",""0.0748"""
"2013-05-17,""17 May 2013"",""0.0620"""
"2013-05-24,""24 May 2013"",""0.0661"""
"2013-05-31,""31 May 2013"",""0.0685"""
"2013-06-07,""07 Jun 2013"",""0.0650"""
"2013-06-14,""14 Jun 2013"",""0.0679"""
"2013-06-21,""21 Jun 2013"",""0.1015"""
"2013-06-28,""28 Jun 2013"",""0.1150"""
"2013-07-05,""05 Jul 2013"",""0.0801"""
"2013-07-12,""12 Jul 2013"",""0.0779"""
"2013-07-19,""19 Jul 2013"",""0.0504"""
"2013-07-26,""26 Jul 2013"",""0.0690"""
"2013-08-02,""02 Aug 2013"",""0.0493"""
"2013-08-09,""09 Aug 2013"",""0.0469"""
"2013-08-16,""16 Aug 2013"",""0.0468"""
"2013-08-23,""23 Aug 2013"",""0.0445"""
"2013-08-30,""30 Aug 2013"",""0.0491"""
"2013-09-06,""06 Sep 2013"",""0.0533"""
"2013-09-13,""13 Sep 2013"",""0.0447"""
"2013-09-20,""20 Sep 2013"",""0.0334"""
"2013-09-27,""27 Sep 2013"",""0.0248"""
"2013-10-04,""04 Oct 2013"",""0.0406"""
"2013-10-11,""11 Oct 2013"",""0.0396"""
"2013-10-18,""18 Oct 2013"",""0.0336"""
"2013-10-25,""25 Oct 2013"",""0.0340"""
"2013-11-01,""01 Nov 2013"",""0.0429"""
"2013-11-08,""08 Nov 2013"",""0.0543"""
"2013-11-15,""15 Nov 2013"",""0.0386"""
"2013-11-22,""22 Nov 2013"",""0.0430"""
"2013-11-29,""29 Nov 2013"",""0.0315"""
"2013-12-06,""06 Dec 2013"",""0.0737"""
"2013-12-13,""13 Dec 2013"",""0.0535"""
"2013-12-20,""20 Dec 2013"",""0.0627"""
"2013-12-27,""27 Dec 2013"",""0.0336"""
"2014-01-03,""03 Jan 2014"",""0.0540"""
"2014-01-10,""10 Jan 2014"",""0.0592"""
"2014-01-17,""17 Jan 2014"",""0.0775"""
"2014-01-24,""24 Jan 2014"",""0.0933"""
"2014-01-31,""31 Jan 2014"",""0.0857"""
"2014-02-07,""07 Feb 2014"",""0.1141"""
"2014-02-14,""14 Feb 2014"",""0.0858"""
"2014-02-21,""21 Feb 2014"",""0.0444"""
"2014-02-28,""28 Feb 2014"",""0.0537"""
"2014-03-07,""07 Mar 2014"",""0.1610"""
"2014-03-14,""14 Mar 2014"",""0.1106"""
"2014-03-21,""21 Mar 2014"",""0.0807"""
"2014-03-28,""28 Mar 2014"",""0.1230"""
"2014-04-04,""04 Apr 2014"",""0.0714"""
"2014-04-11,""11 Apr 2014"",""0.0878"""
"2014-04-18,""18 Apr 2014"",""0.0564"""
"2014-04-25,""25 Apr 2014"",""0.0557"""
"2014-05-02,""02 May 2014"",""0.0637"""
"2014-05-09,""09 May 2014"",""0.0888"""
"2014-05-16,""16 May 2014"",""0.0921"""
"2014-05-23,""23 May 2014"",""0.0577"""
"2014-05-30,""30 May 2014"",""0.0458"""
"2014-06-06,""06 Jun 2014"",""0.0644"""
"2014-06-13,""13 Jun 2014"",""0.0620"""
"2014-06-20,""20 Jun 2014"",""0.0654"""
"2014-06-27,""27 Jun 2014"",""0.0701"""
"2014-07-04,""04 Jul 2014"",""0.0820"""
"2014-07-11,""11 Jul 2014"",""0.0832"""
"2014-07-18,""18 Jul 2014"",""0.0909"""
"2014-07-25,""25 Jul 2014"",""0.1350"""
"2014-08-01,""01 Aug 2014"",""0.1179"""
"2014-08-08,""08 Aug 2014"",""0.1105"""
"2014-08-15,""15 Aug 2014"",""0.1148"""
"2014-08-22,""22 Aug 2014"",""0.0988"""
"2014-08-29,""29 Aug 2014"",""0.0763"""
"2014-09-05,""05 Sep 2014"",""0.1096"""
"2014-09-12,""12 Sep 2014"",""0.0771"""
"2014-09-19,""19 Sep 2014"",""0.0661"""
"2014-09-26,""26 Sep 2014"",""0.0884"""
"2014-10-03,""03 Oct 2014"",""0.1220"""
"2014-10-10,""10 Oct 2014"",""0.1226"""
"2014-10-17,""17 Oct 2014"",""0.1830"""
"2014-10-24,""24 Oct 2014"",""0.1258"""
"2014-10-31,""31 Oct 2014"",""0.1561"""
"2014-11-07,""07 Nov 2014"",""0.1325"""
"2014-11-14,""14 Nov 2014"",""0.1094"""
"2014-11-21,""21 Nov 2014"",""0.1219"""
"2014-11-28,""28 Nov 2014"",""0.0489"""
"2014-12-05,""05 Dec 2014"",""0.0970"""
"2014-12-12,""12 Dec 2014"",""0.1138"""
"2014-12-19,""19 Dec 2014"",""0.1371"""
"2014-12-26,""26 Dec 2014"",""0.0374"""
"2015-01-02,""02 Jan 2015"",""0.0884"""
"2015-01-09,""09 Jan 2015"",""0.1489"""
"2015-01-16,""16 Jan 2015"",""0.1544"""
"2015-01-23,""23 Jan 2015"",""0.1943"""
"2015-01-30,""30 Jan 2015"",""0.1527"""
"2015-02-06,""06 Feb 2015"",""0.1311"""
"2015-02-13,""13 Feb 2015"",""0.0845"""
"2015-02-20,""20 Feb 2015"",""0.0575"""
"2015-02-27,""27 Feb 2015"",""0.0761"""
"2015-03-06,""06 Mar 2015"",""0.0648"""
"2015-03-13,""13 Mar 2015"",""0.1087"""
"2015-03-20,""20 Mar 2015"",""0.0955"""
"2015-03-27,""27 Mar 2015"",""0.0772"""
"2015-04-03,""03 Apr 2015"",""0.0577"""
"2015-04-10,""10 Apr 2015"",""0.0729"""
"2015-04-17,""17 Apr 2015"",""0.0649"""
"2015-04-24,""24 Apr 2015"",""0.0773"""
"2015-05-01,""01 May 2015"",""0.1103"""
"2015-05-08,""08 May 2015"",""0.1144"""
"2015-05-15,""15 May 2015"",""0.0844"""
"2015-05-22,""22 May 2015"",""0.0715"""
"2015-05-29,""29 May 2015"",""0.0756"""
"2015-06-05,""05 Jun 2015"",""0.1030"""
"2015-06-12,""12 Jun 2015"",""0.0820"""
"2015-06-19,""19 Jun 2015"",""0.0685"""
"2015-06-26,""26 Jun 2015"",""0.0710"""
"2015-07-03,""03 Jul 2015"",""0.1223"""
"2015-07-10,""10 Jul 2015"",""0.1973"""
"2015-07-17,""17 Jul 2015"",""0.1146"""
"2015-07-24,""24 Jul 2015"",""0.0899"""
"2015-07-31,""31 Jul 2015"",""0.1189"""
"2015-08-07,""07 Aug 2015"",""0.1066"""
"2015-08-14,""14 Aug 2015"",""0.1289"""
"2015-08-21,""21 Aug 2015"",""0.1567"""
"2015-08-28,""28 Aug 2015"",""0.2113"""
"2015-09-04,""04 Sep 2015"",""0.1878"""
"2015-09-11,""11 Sep 2015"",""0.1264"""
"2015-09-18,""18 Sep 2015"",""0.1994"""
"2015-09-25,""25 Sep 2015"",""0.2358"""
"2015-10-02,""02 Oct 2015"",""0.1723"""
"2015-10-09,""09 Oct 2015"",""0.1605"""
"2015-10-16,""16 Oct 2015"",""0.1461"""
"2015-10-23,""23 Oct 2015"",""0.1950"""
"2015-10-30,""30 Oct 2015"",""0.1125"""
"2015-11-06,""06 Nov 2015"",""0.1021"""
"2015-11-13,""13 Nov 2015"",""0.0933"""
"2015-11-20,""20 Nov 2015"",""0.0981"""
"2015-11-27,""27 Nov 2015"",""0.0843"""
"2015-12-04,""04 Dec 2015"",""0.1377"""
"2015-12-11,""11 Dec 2015"",""0.1254"""
"2015-12-18,""18 Dec 2015"",""0.0880"""
"2015-12-25,""25 Dec 2015"",""0.0760"""
"2016-01-01,""01 Jan 2016"",""0.0605"""
"2016-01-08,""08 Jan 2016"",""0.1727"""
"2016-01-15,""15 Jan 2016"",""0.1144"""
"2016-01-22,""22 Jan 2016"",""0.1700"""
"2016-01-29,""29 Jan 2016"",""0.1804"""
"2016-02-05,""05 Feb 2016"",""0.1649"""
"2016-02-12,""12 Feb 2016"",""0.2599"""
"2016-02-19,""19 Feb 2016"",""0.2173"""
"2016-02-26,""26 Feb 2016"",""0.2225"""
"2016-03-04,""04 Mar 2016"",""0.2319"""
"2016-03-11,""11 Mar 2016"",""0.2419"""
"2016-03-18,""18 Mar 2016"",""0.1797"""
"2016-03-25,""25 Mar 2016"",""0.1101"""
"2016-04-01,""01 Apr 2016"",""0.1721"""
"2016-04-08,""08 Apr 2016"",""0.1682"""
"2016-04-15,""15 Apr 2016"",""0.1692"""
"2016-04-22,""22 Apr 2016"",""0.1794"""
"2016-04-29,""29 Apr 2016"",""0.1633"""
"2016-05-06,""06 May 2016"",""0.1410"""
"2016-05-13,""13 May 2016"",""0.1101"""
"2016-05-20,""20 May 2016"",""0.1166"""
"2016-05-27,""27 May 2016"",""0.1178"""
"2016-06-03,""03 Jun 2016"",""0.1314"""
"2016-06-10,""10 Jun 2016"",""0.1348"""
"2016-06-17,""17 Jun 2016"",""0.1857"""
"2016-06-24,""24 Jun 2016"",""0.3237"""
"2016-07-01,""01 Jul 2016"",""0.3048"""
"2016-07-08,""08 Jul 2016"",""0.2737"""
"2016-07-15,""15 Jul 2016"",""0.3094"""
"2016-07-22,""22 Jul 2016"",""0.1776"""
"2016-07-29,""29 Jul 2016"",""0.2117"""
"2016-08-05,""05 Aug 2016"",""0.2235"""
"2016-08-12,""12 Aug 2016"",""0.1372"""
"2016-08-19,""19 Aug 2016"",""0.1510"""
"2016-08-26,""26 Aug 2016"",""0.1398"""
"2016-09-02,""02 Sep 2016"",""0.1478"""
"2016-09-09,""09 Sep 2016"",""0.1432"""
"2016-09-16,""16 Sep 2016"",""0.1212"""
"2016-09-23,""23 Sep 2016"",""0.1500"""
"2016-09-30,""30 Sep 2016"",""0.1029"""
"2016-10-07,""07 Oct 2016"",""0.1444"""
"2016-10-14,""14 Oct 2016"",""0.1486"""
"2016-10-21,""21 Oct 2016"",""0.0937"""
"2016-10-28,""28 Oct 2016"",""0.0945"""
"2016-11-04,""04 Nov 2016"",""0.1186"""
"2016-11-11,""11 Nov 2016"",""0.1419"""
"2016-11-18,""18 Nov 2016"",""0.0879"""
"2016-11-25,""25 Nov 2016"",""0.0821"""
"2016-12-02,""02 Dec 2016"",""0.1248"""
"2016-12-09,""09 Dec 2016"",""0.1471"""
"2016-12-16,""16 Dec 2016"",""0.0934"""
"2016-12-23,""23 Dec 2016"",""0.0759"""
"2016-12-30,""30 Dec 2016"",""0.0532"""
"2017-01-06,""06 Jan 2017"",""0.0756"""
"2017-01-13,""13 Jan 2017"",""0.0632"""
"2017-01-20,""20 Jan 2017"",""0.0735"""
"2017-01-27,""27 Jan 2017"",""0.0837"""
"2017-02-03,""03 Feb 2017"",""0.0761"""
"2017-02-10,""10 Feb 2017"",""0.0856"""
"2017-02-17,""17 Feb 2017"",""0.0682"""
"2017-02-24,""24 Feb 2017"",""0.0641"""
"2017-03-03,""03 Mar 2017"",""0.0858"""
"2017-03-10,""10 Mar 2017"",""0.0711"""
"2017-03-17,""17 Mar 2017"",""0.0545"""
"2017-03-24,""24 Mar 2017"",""0.0525"""
"2017-03-31,""31 Mar 2017"",""0.0438"""
"2017-04-07,""07 Apr 2017"",""0.0452"""
"2017-04-14,""14 Apr 2017"",""0.0400"""
"2017-04-21,""21 Apr 2017"",""0.0495"""
"2017-04-28,""28 Apr 2017"",""0.0835"""
"2017-05-05,""05 May 2017"",""0.0448"""
"2017-05-12,""12 May 2017"",""0.0404"""
"2017-05-19,""19 May 2017"",""0.0618"""
"2017-05-26,""26 May 2017"",""0.0404"""
"2017-06-02,""02 Jun 2017"",""0.0461"""
"2017-06-09,""09 Jun 2017"",""0.0428"""
"2017-06-16,""16 Jun 2017"",""0.0547"""
"2017-06-23,""23 Jun 2017"",""0.0238"""
"2017-06-30,""30 Jun 2017"",""0.0803"""
"2017-07-07,""07 Jul 2017"",""0.0430"""
"2017-07-14,""14 Jul 2017"",""0.0536"""
"2017-07-21,""21 Jul 2017"",""0.0539"""
"2017-07-28,""28 Jul 2017"",""0.0394"""
"2017-08-04,""04 Aug 2017"",""0.0376"""
"2017-08-11,""11 Aug 2017"",""0.0308"""
"2017-08-18,""18 Aug 2017"",""0.0499"""
"2017-08-25,""25 Aug 2017"",""0.0520"""
"2017-09-01,""01 Sep 2017"",""0.0600"""
"2017-09-08,""08 Sep 2017"",""0.0620"""
"2017-09-15,""15 Sep 2017"",""0.0562"""
"2017-09-22,""22 Sep 2017"",""0.0465"""
"2017-09-29,""29 Sep 2017"",""0.0472"""
"2017-10-06,""06 Oct 2017"",""0.0394"""
"2017-10-13,""13 Oct 2017"",""0.0404"""
"2017-10-20,""20 Oct 2017"",""0.0408"""
"2017-10-27,""27 Oct 2017"",""0.0652"""
"2017-11-03,""03 Nov 2017"",""0.0476"""
"2017-11-10,""10 Nov 2017"",""0.0546"""
"2017-11-17,""17 Nov 2017"",""0.0643"""
"2017-11-24,""24 Nov 2017"",""0.0629"""
"2017-12-01,""01 Dec 2017"",""0.0532"""
"2017-12-08,""08 Dec 2017"",""0.0611"""
"2017-12-15,""15 Dec 2017"",""0.0420"""
"2017-12-22,""22 Dec 2017"",""0.0595"""
"2017-12-29,""29 Dec 2017"",""0.0309"""
"2018-01-05,""05 Jan 2018"",""0.0528"""
"2018-01-12,""12 Jan 2018"",""0.0619"""
"2018-01-19,""19 Jan 2018"",""0.0305"""
"2018-01-26,""26 Jan 2018"",""0.0646"""
"2018-02-02,""02 Feb 2018"",""0.0679"""
"2018-02-09,""09 Feb 2018"",""0.1279"""
"2018-02-16,""16 Feb 2018"",""0.1175"""
"2018-02-23,""23 Feb 2018"",""0.0522"""
"2018-03-02,""02 Mar 2018"",""0.1018"""
"2018-03-09,""09 Mar 2018"",""0.0845"""
"2018-03-16,""16 Mar 2018"",""0.0629"""
"2018-03-23,""23 Mar 2018"",""0.0905"""
"2018-03-30,""30 Mar 2018"",""0.0747"""
"2018-04-06,""06 Apr 2018"",""0.0773"""
"2018-04-13,""13 Apr 2018"",""0.0540"""
"2018-04-20,""20 Apr 2018"",""0.0632"""
"2018-04-27,""27 Apr 2018"",""0.0629"""
"2018-05-04,""04 May 2018"",""0.0488"""
"2018-05-11,""11 May 2018"",""0.0473"""
"2018-05-18,""18 May 2018"",""0.0484"""
"2018-05-25,""25 May 2018"",""0.0796"""
"2018-06-01,""01 Jun 2018"",""0.1590"""
"2018-06-08,""08 Jun 2018"",""0.1055"""
"2018-06-15,""15 Jun 2018"",""0.1351"""
"2018-06-22,""22 Jun 2018"",""0.1033"""
"2018-06-29,""29 Jun 2018"",""0.1232"""
"2018-07-06,""06 Jul 2018"",""0.0674"""
"2018-07-13,""13 Jul 2018"",""0.0831"""
"2018-07-20,""20 Jul 2018"",""0.0725"""
"2018-07-27,""27 Jul 2018"",""0.0571"""
"2018-08-03,""03 Aug 2018"",""0.0604"""
"2018-08-10,""10 Aug 2018"",""0.0578"""
"2018-08-17,""17 Aug 2018"",""0.0583"""
"2018-08-24,""24 Aug 2018"",""0.0509"""
"2018-08-31,""31 Aug 2018"",""0.0735"""
"2018-09-07,""07 Sep 2018"",""0.0979"""
"2018-09-14,""14 Sep 2018"",""0.0622"""
"2018-09-21,""21 Sep 2018"",""0.0552"""
"2018-09-28,""28 Sep 2018"",""0.0550"""
"2018-10-05,""05 Oct 2018"",""0.0776"""
"2018-10-12,""12 Oct 2018"",""0.0718"""
"2018-10-19,""19 Oct 2018"",""0.0645"""
"2018-10-26,""26 Oct 2018"",""0.0779"""
"2018-11-02,""02 Nov 2018"",""0.0864"""
"2018-11-09,""09 Nov 2018"",""0.0656"""
"2018-11-16,""16 Nov 2018"",""0.0607"""
"2018-11-23,""23 Nov 2018"",""0.0726"""
"2018-11-30,""30 Nov 2018"",""0.0586"""
"2018-12-07,""07 Dec 2018"",""0.1005"""
