date,commodity,price,log_return,vol_proxy
1971-04-01,Cocoa,0.538,0,0
1971-05-01,Cocoa,0.538,0,0
1971-06-01,Cocoa,0.538,0,0
1971-07-01,Cocoa,0.538,0,0
1971-08-01,Cocoa,0.538,0,0
1971-09-01,Cocoa,0.538,0,0
1971-10-01,Cocoa,0.538,0,0
1971-11-01,Cocoa,0.538,0,0
1971-12-01,Cocoa,0.538,0,0
1972-01-01,Cocoa,0.644,0.17984016594256907,0.032342485286250784
1972-02-01,Cocoa,0.644,0,0
1972-03-01,Cocoa,0.644,0,0
1972-04-01,Cocoa,0.644,0,0
1972-05-01,Cocoa,0.644,0,0
1972-06-01,Cocoa,0.644,0,0
1972-07-01,Cocoa,0.644,0,0
1972-08-01,Cocoa,0.644,0,0
1972-09-01,Cocoa,0.644,0,0
1972-10-01,Cocoa,0.644,0,0
1972-11-01,Cocoa,0.644,0,0
1972-12-01,Cocoa,0.644,0,0
1973-01-01,Cocoa,1.131,0.5631587500117667,0.31714777771481556
1973-02-01,Cocoa,1.131,0,0
1973-03-01,Cocoa,1.131,0,0
1973-04-01,Cocoa,1.131,0,0
1973-05-01,Cocoa,1.131,0,0
1973-06-01,Cocoa,1.131,0,0
1973-07-01,Cocoa,1.131,0,0
1973-08-01,Cocoa,1.131,0,0
1973-09-01,Cocoa,1.131,0,0
1973-10-01,Cocoa,1.131,0,0
1973-11-01,Cocoa,1.131,0,0
1973-12-01,Cocoa,1.131,0,0
1974-01-01,Cocoa,1.561,0.3222244443993116,0.10382859256844504
1974-02-01,Cocoa,1.561,0,0
1974-03-01,Cocoa,1.561,0,0
1974-04-01,Cocoa,1.561,0,0
1974-05-01,Cocoa,1.561,0,0
1974-06-01,Cocoa,1.561,0,0
1974-07-01,Cocoa,1.561,0,0
1974-08-01,Cocoa,1.561,0,0
1974-09-01,Cocoa,1.561,0,0
1974-10-01,Cocoa,1.561,0,0
1974-11-01,Cocoa,1.561,0,0
1974-12-01,Cocoa,1.561,0,0
1975-01-01,Cocoa,1.246,-0.22538822116803364,0.050799850241290447
1975-02-01,Cocoa,1.246,0,0
1975-03-01,Cocoa,1.246,0,0
1975-04-01,Cocoa,1.246,0,0
1975-05-01,Cocoa,1.246,0,0
1975-06-01,Cocoa,1.246,0,0
1975-07-01,Cocoa,1.246,0,0
1975-08-01,Cocoa,1.246,0,0
1975-09-01,Cocoa,1.246,0,0
1975-10-01,Cocoa,1.246,0,0
1975-11-01,Cocoa,1.246,0,0
1975-12-01,Cocoa,1.246,0,0
1976-01-01,Cocoa,1.4046,0.11981414437752162,0.014355429192917596
1976-02-01,Cocoa,1.4341,0.020784910010246523,4.320124841340461e-4
1976-03-01,Cocoa,1.4151,-0.013337274776840867,1.778828984729556e-4
1976-04-01,Cocoa,1.6389,0.14682508511145603,0.02155760561798631
1976-05-01,Cocoa,1.7685,0.07610644457575363,0.00579219090596226
1976-06-01,Cocoa,1.9242,0.08437856728162899,0.00711974261650039
1976-07-01,Cocoa,1.957,0.016902391468912162,2.856908373683546e-4
1976-08-01,Cocoa,2.1219,0.08089922531397775,0.006544684656401739
1976-09-01,Cocoa,2.3905,0.11919063535610394,0.014206407556591735
1976-10-01,Cocoa,2.5935,0.08150576572529687,0.006643189846466978
1976-11-01,Cocoa,2.9253,0.12038872471772806,0.014493445039160908
1976-12-01,Cocoa,2.9754,0.01698144421396029,2.883694475918454e-4
1977-01-01,Cocoa,3.45,0.1479957473022622,0.021902741219555048
1977-02-01,Cocoa,3.8177,0.10127391600285085,0.01025640606255249
1977-03-01,Cocoa,4.0342,0.055159869838976076,0.0030426112406527826
1977-04-01,Cocoa,3.5878,-0.1172688156022422,0.013751975112752684
1977-05-01,Cocoa,3.7831,0.0530045780657185,0.0028094852959248463
1977-06-01,Cocoa,4.2536,0.11722190385942007,0.01374097474442712
1977-07-01,Cocoa,4.3629,0.02537129066164539,6.437023898376945e-4
1977-08-01,Cocoa,3.9701,-0.09434569057089696,0.008901109329299436
1977-09-01,Cocoa,3.8515,-0.030328600487856728,9.198240075520233e-4
1977-10-01,Cocoa,3.6934,-0.0419152397812482,0.0017568873259195315
1977-11-01,Cocoa,3.4818,-0.05899804158715476,0.003480768911119643
1977-12-01,Cocoa,3.1947,-0.08605621473516971,0.00740567209454564
1978-01-01,Cocoa,2.9791,-0.06987194522805475,0.004882088729952282
1978-02-01,Cocoa,2.8259,-0.052794343547184625,0.002787242710578155
1978-03-01,Cocoa,3.3819,0.17961078380438691,0.032260033658826216
1978-04-01,Cocoa,3.4425,0.017760269884214544,3.154271863601381e-4
1978-05-01,Cocoa,3.1356,-0.09337740828824272,0.008719340378629179
1978-06-01,Cocoa,2.9921,-0.046845061318824203,0.0021944597699643997
1978-07-01,Cocoa,3.1636,0.05573513764951924,0.0031064055688108574
1978-08-01,Cocoa,3.3612,0.06058743340880106,0.003670837087065903
1978-09-01,Cocoa,3.7505,0.10959111135562791,0.012010211688161637
1978-10-01,Cocoa,3.8274,0.020296557066273514,4.119502287444973e-4
1978-11-01,Cocoa,4.0303,0.05165509338146415,0.0026682486722477815
1978-12-01,Cocoa,3.9478,-0.020682353148541693,4.277597317609925e-4
1979-01-01,Cocoa,3.6555,-0.07692557897551647,0.005917544700718421
1979-02-01,Cocoa,3.5029,-0.04264168590310478,0.0018183133766590447
1979-03-01,Cocoa,3.3962,-0.030934037318065127,9.569146647954459e-4
1979-04-01,Cocoa,3.2478,-0.04467931548121361,0.001996241231869814
1979-05-01,Cocoa,3.3587,0.03357615029739907,0.0011273578687935315
1979-06-01,Cocoa,3.4807,0.03567942863758802,0.0012730216279047363
1979-07-01,Cocoa,3.252,-0.06796323129827318,0.00461900080850258
1979-08-01,Cocoa,3.1354,-0.03651343403327044,0.001333230864901992
1979-09-01,Cocoa,3.2225,0.027400698178911692,7.507982606918145e-4
1979-10-01,Cocoa,3.0591,-0.0520367007750528,0.0027078182275523804
1979-11-01,Cocoa,3.0164,-0.014056687709797719,1.9759046937077823e-4
1979-12-01,Cocoa,3.1868,0.054953211177719036,0.0030198554187429844
1980-01-01,Cocoa,3.1675,-0.006074645310916783,3.6901315653443255e-5
1980-02-01,Cocoa,3.2368,0.02164255421818684,4.6840015308715705e-4
1980-03-01,Cocoa,3.091,-0.046090524281364634,0.0021243364285310627
1980-04-01,Cocoa,2.9107,-0.06010106106587058,0.003612137541243504
1980-05-01,Cocoa,2.5858,-0.11835866424579297,0.014008773402048352
1980-06-01,Cocoa,2.4981,-0.03450449491056955,0.0011905601690335198
1980-07-01,Cocoa,2.4648,-0.013419774627425204,1.800903510508853e-4
1980-08-01,Cocoa,2.3122,-0.06391121604123695,0.0040846435358696635
1980-09-01,Cocoa,2.386,0.03141887141664036,9.871454810953808e-4
1980-10-01,Cocoa,2.305,-0.03453764722711247,0.0011928490759844698
1980-11-01,Cocoa,2.174,-0.0585118877495942,0.0034236410080211114
1980-12-01,Cocoa,2.11,-0.029880841211042623,8.928646714795431e-4
1981-01-01,Cocoa,2.093,-0.008089504024112364,6.544007535613013e-5
1981-02-01,Cocoa,2.041,-0.025158559636154987,6.32953122965967e-4
1981-03-01,Cocoa,2.116,0.0360876301683453,0.0013023170511672656
1981-04-01,Cocoa,2.11,-0.002839566508077959,8.063137953798054e-6
1981-05-01,Cocoa,1.933,-0.0876147472617812,0.007676343937745796
1981-06-01,Cocoa,1.663,-0.15045000001540315,0.02263520250463481
1981-07-01,Cocoa,2.0483,0.20838698061368216,0.043425133689287146
1981-08-01,Cocoa,2.2469,0.09254130760557505,0.008563893613349662
1981-09-01,Cocoa,2.3565,0.047625978951600666,0.0022682338710983095
1981-10-01,Cocoa,2.1727,-0.0812068336225902,0.006594549827007045
1981-11-01,Cocoa,2.0637,-0.0514701455411173,0.002649175882023797
1981-12-01,Cocoa,2.1105,0.022424398022475422,5.028536266703996e-4
1982-01-01,Cocoa,2.1922,0.03798071955906972,0.0014425350582247009
1982-02-01,Cocoa,2.0871,-0.04913006318391777,0.0024137631084557524
1982-03-01,Cocoa,1.946,-0.069999558851755,0.004899938239440313
1982-04-01,Cocoa,1.7409,-0.11137376288127815,0.01240411505833517
1982-05-01,Cocoa,1.719,-0.012659494481822969,1.602628005353062e-4
1982-06-01,Cocoa,1.5488,-0.10426228886053678,0.01087062487843801
1982-07-01,Cocoa,1.5565,0.004959273359350209,2.4594392252760704e-5
1982-08-01,Cocoa,1.5463,-0.006574730400278012,4.322707983633987e-5
1982-09-01,Cocoa,1.6851,0.08595992872511196,0.007389109346426328
1982-10-01,Cocoa,1.6335,-0.031099957165371964,9.672073356879709e-4
1982-11-01,Cocoa,1.5405,-0.05861791300440222,0.0034360597249916674
1982-12-01,Cocoa,1.6315,0.05739279799665265,0.0032939332618845767
1983-01-01,Cocoa,1.7784,0.0862142466166116,0.0074328963196699255
1983-02-01,Cocoa,1.9439,0.08898218071808038,0.007917828485345117
1983-03-01,Cocoa,1.868,-0.03982792457927913,0.001586263576292747
1983-04-01,Cocoa,1.8772,0.0049129651314746975,2.4137226383086193e-5
1983-05-01,Cocoa,2.0703,0.09791221937440332,0.00958680270282128
1983-06-01,Cocoa,2.2977,0.10421509828899161,0.010860786711384183
1983-07-01,Cocoa,2.3027,0.0021737248799162984,4.725079853567126e-6
1983-08-01,Cocoa,2.3038,4.775860288321328e-4,2.280884149356468e-7
1983-09-01,Cocoa,2.145,-0.07142038113028865,0.00510087084079569
1983-10-01,Cocoa,2.0977,-0.02229804595737341,4.972028535171366e-4
1983-11-01,Cocoa,2.2152,0.05450118645200806,0.0029703793246765474
1983-12-01,Cocoa,2.5385,0.136230662530697,0.018558793413552647
1984-01-01,Cocoa,2.622,0.032364029936196144,0.001047430433711
1984-02-01,Cocoa,2.5005,-0.04744667346468664,0.002251186822864599
1984-03-01,Cocoa,2.5347,0.013584574967950246,1.8454067705986043e-4
1984-04-01,Cocoa,2.5358,4.3388226693875145e-4,1.8825382156390996e-7
1984-05-01,Cocoa,2.6826,0.05627730437414218,0.003167134987619843
1984-06-01,Cocoa,2.485,-0.07651381393726088,0.0058543637232257775
1984-07-01,Cocoa,2.2145,-0.11524601516747611,0.013281644011982133
1984-08-01,Cocoa,2.2136,-4.0649489053675813e-4,1.6523809603249098e-7
1984-09-01,Cocoa,2.3108,0.04297363543439434,0.001846733342448233
1984-10-01,Cocoa,2.2573,-0.02342437611757843,5.487013964977787e-4
1984-11-01,Cocoa,2.2551,-9.75090937999073e-4,9.50802337367912e-7
1984-12-01,Cocoa,2.14,-0.052388488835635724,0.0027445537624815287
1985-01-01,Cocoa,2.2198,0.03661127270198207,0.0013403852888588974
1985-02-01,Cocoa,2.2741,0.024167267999504215,5.840568425598604e-4
1985-03-01,Cocoa,2.232,-0.018686325216181937,3.4917875008491693e-4
1985-04-01,Cocoa,2.2395,0.0033545821461530415,1.1253221375288747e-5
1985-05-01,Cocoa,2.129,-0.050600240753875314,0.0025603843643501444
1985-06-01,Cocoa,2.0922,-0.017436241983819007,3.0402253451829257e-4
1985-07-01,Cocoa,2.2111,0.05527398532844983,0.0030552134540896866
1985-08-01,Cocoa,2.2721,0.027214384718847344,7.406227356254318e-4
1985-09-01,Cocoa,2.3468,0.03234818409474721,0.0010464050142276564
1985-10-01,Cocoa,2.3636,0.007133182419814638,5.0882291434352615e-5
1985-11-01,Cocoa,2.2979,-0.028190218110628926,7.946883971248311e-4
1985-12-01,Cocoa,2.3753,0.03312808292015718,0.00109746987796481
1986-01-01,Cocoa,2.3237,-0.02196300242148064,4.823734753659645e-4
1986-02-01,Cocoa,2.2291,-0.041562826312680594,0.0017274685310980542
1986-03-01,Cocoa,2.1065,-0.056570114127815395,0.003200177812434059
1986-04-01,Cocoa,1.9897,-0.057043928833869,0.0032540098168035115
1986-05-01,Cocoa,1.9059,-0.04302953564460505,0.0018515409377903365
1986-06-01,Cocoa,1.9059,0,0
1986-07-01,Cocoa,2.0223,0.0592811395869056,0.003514253510722186
1986-08-01,Cocoa,2.0723,0.024423624015939022,5.965134100719534e-4
1986-09-01,Cocoa,2.2064,0.06270312649559542,0.003931682072322641
1986-10-01,Cocoa,2.073,-0.062365394603257705,0.0038894424440200455
1986-11-01,Cocoa,2.0245,-0.023674076963563676,5.604619200767363e-4
1986-12-01,Cocoa,1.9761,-0.02419755115745903,5.855214820178468e-4
1987-01-01,Cocoa,1.9651,-0.0055820707210355045,3.115951353464184e-5
1987-02-01,Cocoa,1.9586,-0.0033132023070274095,1.0977309527291749e-5
1987-03-01,Cocoa,2.0097,0.02575552489563749,6.633470626498026e-4
1987-04-01,Cocoa,2.0697,0.02941821203784105,8.65431199503376e-4
1987-05-01,Cocoa,2.0684,-6.283076981063412e-4,3.947705634996892e-7
1987-06-01,Cocoa,1.9952,-0.03603106559629437,0.0012982376880044677
1987-07-01,Cocoa,2.1178,0.05963351807058195,0.0035561564774744246
1987-08-01,Cocoa,2.0214,-0.04658747335579195,0.0021703926736766246
1987-09-01,Cocoa,1.987,-0.017164377088745224,2.94615840844642e-4
1987-10-01,Cocoa,1.9107,-0.039156296506387106,0.001533215556096103
1987-11-01,Cocoa,1.9297,0.009894883356880426,9.790871664626925e-5
1987-12-01,Cocoa,1.8973,-0.01693272753222221,2.8671726168047603e-4
1988-01-01,Cocoa,1.9734,0.03932612055297847,0.0015465437577473955
1988-02-01,Cocoa,1.7992,-0.0924158217779605,0.008540684114895758
1988-03-01,Cocoa,1.6852,-0.06545787054024435,0.0042847328156633896
1988-04-01,Cocoa,1.6491,-0.021654566570137132,4.6892025334050065e-4
1988-05-01,Cocoa,1.7073,0.034683490742463643,0.0012029445300825612
1988-06-01,Cocoa,1.6241,-0.04995935909663072,0.0024959375613460987
1988-07-01,Cocoa,1.6096,-0.00896811527513716,8.042709158814846e-5
1988-08-01,Cocoa,1.4478,-0.10594053804637898,0.011223397601556273
1988-09-01,Cocoa,1.2392,-0.1555791527563821,0.024204872772393676
1988-10-01,Cocoa,1.3043,0.05120048827357842,0.002621489999452841
1988-11-01,Cocoa,1.4729,0.12156674811926005,0.014778474248291616
1988-12-01,Cocoa,1.5031,0.02029639564368309,4.1194367612491794e-4
1989-01-01,Cocoa,1.4348,-0.04650417548105301,0.002162638337172572
1989-02-01,Cocoa,1.4817,0.03216461055656121,0.0010345621722552488
1989-03-01,Cocoa,1.4088,-0.050451799032692486,0.0025453840256351905
1989-04-01,Cocoa,1.2908,-0.08747609700418976,0.007652067547086417
1989-05-01,Cocoa,1.2072,-0.0669585527241675,0.004483447782915118
1989-06-01,Cocoa,1.2522,0.03659837585757077,0.0013394411154120187
1989-07-01,Cocoa,1.3459,0.07216092992845988,0.0052071998081400965
1989-08-01,Cocoa,1.2855,-0.04591518653372575,0.00210820435442683
1989-09-01,Cocoa,1.1409,-0.11933032310362059,0.014239726012014484
1989-10-01,Cocoa,1.0635,-0.07025206896203186,0.00493535319344608
1989-11-01,Cocoa,1.0108,-0.050823259126252684,0.002583003668214227
1989-12-01,Cocoa,0.9703,-0.04089207348278529,0.001672161673721512
1990-01-01,Cocoa,0.9945,0.024634796262773002,6.068731869083347e-4
1990-02-01,Cocoa,1.0265,0.03167013816496126,0.001002997651387736
1990-03-01,Cocoa,1.1314,0.09730084645006701,0.009467454719899517
1990-04-01,Cocoa,1.3338,0.16457620728915068,0.027085328005681492
1990-05-01,Cocoa,1.4405,0.07695826432637713,0.005922574448128531
1990-06-01,Cocoa,1.3201,-0.08728278423786913,0.0076182844243144155
1990-07-01,Cocoa,1.3457,0.01920683246078161,3.6890241317653416e-4
1990-08-01,Cocoa,1.2857,-0.04561100665729242,0.0020803639282915734
1990-09-01,Cocoa,1.3715,0.06460171428745456,0.0041733814888779116
1990-10-01,Cocoa,1.3069,-0.048247110774667645,0.002327783698103051
1990-11-01,Cocoa,1.347,0.030221976807373745,9.133678821454366e-4
1990-12-01,Cocoa,1.2964,-0.038288705142971675,0.0014660249415254256
1991-01-01,Cocoa,1.2417,-0.04310978384459593,0.0018584534631277839
1991-02-01,Cocoa,1.2147,-0.0219842757165714,4.8330837878223095e-4
1991-03-01,Cocoa,1.2103,-0.0036288699616669642,1.3168697198688795e-5
1991-04-01,Cocoa,1.1458,-0.05476517977008074,0.0029992249152492605
1991-05-01,Cocoa,1.0622,-0.07576085398617856,0.005739706996715068
1991-06-01,Cocoa,1.0408,-0.020352580790003363,4.1422754481361396e-4
1991-07-01,Cocoa,1.0322,-0.008297201483668686,6.884355246059384e-5
1991-08-01,Cocoa,1.1389,0.09837043756567865,0.009676742986863081
1991-09-01,Cocoa,1.2729,0.11123487759608332,0.012373197993815638
1991-10-01,Cocoa,1.3008,0.021681697917157385,4.7009602457086686e-4
1991-11-01,Cocoa,1.314,0.010096460251009815,1.0193850960022118e-4
1991-12-01,Cocoa,1.3664,0.039103623989749495,0.0015290934091317123
1992-01-01,Cocoa,1.2815,-0.06414827723017957,0.004115001471599975
1992-02-01,Cocoa,1.1929,-0.07164394951622562,0.005132855502283484
1992-03-01,Cocoa,1.1282,-0.05576387498202437,0.0031096097530108435
1992-04-01,Cocoa,1.0443,-0.0772766378203729,0.005971678752821088
1992-05-01,Cocoa,0.9923,-0.05107660256530716,0.002608819329614342
1992-06-01,Cocoa,0.9706,-0.022111043949079912,4.888982645181434e-4
1992-07-01,Cocoa,1.1021,0.12705829272638058,0.016143809750542616
1992-08-01,Cocoa,1.1762,0.0650714523283591,0.004234293908121912
1992-09-01,Cocoa,1.125,-0.04450586738733499,0.001980772231899048
1992-10-01,Cocoa,1.071,-0.04919024419077178,0.002419680123547757
1992-11-01,Cocoa,1.0763,0.004936441822503765,2.4368457866964298e-5
1992-12-01,Cocoa,1.0344,-0.03970768481260487,0.0015767002331771717
1993-01-01,Cocoa,1.0355,0.0010628533779911548,1.1296573031072085e-6
1993-02-01,Cocoa,0.9976,-0.037287286469812234,0.0013903417322818424
1993-03-01,Cocoa,0.9751,-0.022812364524753485,5.204039752102313e-4
1993-04-01,Cocoa,1.0117,0.03684733337077152,0.0013577259765367726
1993-05-01,Cocoa,0.9958,-0.015840929003762338,2.5093503170223885e-4
1993-06-01,Cocoa,0.9872,-0.00867378105695907,7.523447782406199e-5
1993-07-01,Cocoa,1.0604,0.07152882126374721,0.005116372271381095
1993-08-01,Cocoa,1.0966,0.033568288555077555,0.0011268299965169508
1993-09-01,Cocoa,1.2677,0.1449897509747329,0.021022027887715063
1993-10-01,Cocoa,1.2923,0.019219341586464562,3.693830910172061e-4
1993-11-01,Cocoa,1.321,0.021965448991179522,4.824809493841095e-4
1993-12-01,Cocoa,1.3622,0.030712014284892678,9.432278214354519e-4
1994-01-01,Cocoa,1.2641,-0.07474063330570607,0.00558616226693802
1994-02-01,Cocoa,1.2289,-0.02824094621096028,7.975510428903518e-4
1994-03-01,Cocoa,1.3073,0.06184448127726263,0.003824739864453688
1994-04-01,Cocoa,1.2436,-0.049953542383215484,0.0024953563966317056
1994-05-01,Cocoa,1.3788,0.10320315645811155,0.010650891502917452
1994-06-01,Cocoa,1.459,0.056537713880075266,0.0031965130907852554
1994-07-01,Cocoa,1.5523,0.061986432509611875,0.0038423178152686677
1994-08-01,Cocoa,1.551,-8.378178558589197e-4,7.019387595960375e-7
1994-09-01,Cocoa,1.4861,-0.04274464541201511,0.0018271047113989042
1994-10-01,Cocoa,1.4478,-0.026110075905482706,6.817360637900686e-4
1994-11-01,Cocoa,1.4352,-0.00874095055450935,7.640421659637733e-5
1994-12-01,Cocoa,1.3975,-0.02661928627527751,7.085864018051777e-4
1995-01-01,Cocoa,1.4687,0.049692729730562546,0.0024693673880747348
1995-02-01,Cocoa,1.5102,0.027864436609508554,7.764268275653206e-4
1995-03-01,Cocoa,1.485,-0.016827320132525067,2.831587028424834e-4
1995-04-01,Cocoa,1.4612,-0.016156756315672587,2.61040774644026e-4
1995-05-01,Cocoa,1.4453,-0.010941103466331136,1.197077450609632e-4
1995-06-01,Cocoa,1.4372,-0.005620136215432578,3.158593108001683e-5
1995-07-01,Cocoa,1.364,-0.05227521683595618,0.0027326982952462363
1995-08-01,Cocoa,1.4129,0.03522277036835476,0.0012406435524218498
1995-09-01,Cocoa,1.3971,-0.011245670115320912,1.2646509634262184e-4
1995-10-01,Cocoa,1.3946,-0.0017910238695307752,3.207766501228991e-6
1995-11-01,Cocoa,1.435,0.028557213406811215,8.155144375621582e-4
1995-12-01,Cocoa,1.3779,-0.04060424819386416,0.001648704971388921
1996-01-01,Cocoa,1.349,-0.021197023792101494,4.493138176429168e-4
1996-02-01,Cocoa,1.3702,0.015593137361042947,2.4314593276035342e-4
1996-03-01,Cocoa,1.3393,-0.02280962517572238,5.202790006569482e-4
1996-04-01,Cocoa,1.4564,0.083820547908202,0.007025884251631186
1996-05-01,Cocoa,1.5241,0.04543643459052554,0.0020644695882991062
1996-06-01,Cocoa,1.5375,0.008753648788869101,7.662636711886948e-5
1996-07-01,Cocoa,1.495,-0.02803151385588608,7.857657690527334e-4
1996-08-01,Cocoa,1.5009,0.003938721337482188,1.5513525774337478e-5
1996-09-01,Cocoa,1.476,-0.016729202001851226,2.7986619961874306e-4
1996-10-01,Cocoa,1.477,6.772773709619713e-4,4.587046372171597e-7
1996-11-01,Cocoa,1.4676,-0.0063845900502529015,4.076299010978835e-5
1996-12-01,Cocoa,1.4738,0.0042156858517720395,1.7772007200830947e-5
1997-01-01,Cocoa,1.4279,-0.03163926589664944,0.0010010431464788844
1997-02-01,Cocoa,1.3726,-0.039498081961715184,0.0015600984786543705
1997-03-01,Cocoa,1.5236,0.10436920412991464,0.010892930770711792
1997-04-01,Cocoa,1.571,0.030636403651172057,9.385892286775486e-4
1997-05-01,Cocoa,1.5692,-0.0011464239202236826,1.3142878048610364e-6
1997-06-01,Cocoa,1.6883,0.07315617014775046,0.005351825230686615
1997-07-01,Cocoa,1.6775,-0.006417515637311036,4.118450695513167e-5
1997-08-01,Cocoa,1.653,-0.01471277102481271,2.1646563122856846e-4
1997-09-01,Cocoa,1.7655,0.0658421175474169,0.004335184443127864
1997-10-01,Cocoa,1.741,-0.013974275600251997,1.9528037855179832e-4
1997-11-01,Cocoa,1.6964,-0.025951302167753505,6.734700842020477e-4
1997-12-01,Cocoa,1.7388,0.02468686151420137,6.094411314213567e-4
1998-01-01,Cocoa,1.6707,-0.03995251985090429,0.0015962038424369013
1998-02-01,Cocoa,1.6432,-0.01659714008943885,2.754650591484582e-4
1998-03-01,Cocoa,1.7211,0.046318061101641356,0.002145362784215382
1998-04-01,Cocoa,1.7202,-5.230581585559444e-4,2.7358983723193546e-7
1998-05-01,Cocoa,1.7814,0.0349590088803901,0.001222132301899194
1998-06-01,Cocoa,1.7234,-0.03310048819210273,0.001095642318555532
1998-07-01,Cocoa,1.7167,-0.0038952405287829973,1.5172898777073645e-5
1998-08-01,Cocoa,1.6825,-0.020123060758000556,4.0493757427018193e-4
1998-09-01,Cocoa,1.6859,0.002018763302872489,4.075405273024641e-6
1998-10-01,Cocoa,1.6475,-0.02304055844509318,5.308673334617547e-4
1998-11-01,Cocoa,1.5999,-0.029317860101995923,8.595369209602044e-4
1998-12-01,Cocoa,1.5241,-0.048537055382862335,0.0023558457452390455
1999-01-01,Cocoa,1.4558,-0.04584849420764646,0.002102084421108591
1999-02-01,Cocoa,1.4111,-0.031186035620442493,9.72568817719508e-4
1999-03-01,Cocoa,1.3139,-0.07136972841593857,0.00509363813416483
1999-04-01,Cocoa,1.1779,-0.10926662168303776,0.011939194614024097
1999-05-01,Cocoa,1.0676,-0.0983200534343696,0.009666832907337294
1999-06-01,Cocoa,1.1629,0.08550374676862847,0.007310890711473744
1999-07-01,Cocoa,1.1132,-0.04367813464726191,0.0019077794462643413
1999-08-01,Cocoa,0.9984,-0.10884003203657247,0.011846152573722122
1999-09-01,Cocoa,1.0606,0.060436067087866426,0.0036525182050490914
1999-10-01,Cocoa,1.0215,-0.03756265044535275,0.0014109527084797593
1999-11-01,Cocoa,0.9221,-0.10237373671258122,0.010480381968496901
1999-12-01,Cocoa,0.9188,-0.003585206730152513,1.2853707297930876e-5
2000-01-01,Cocoa,0.9185,-3.2656615976282545e-4,1.0664545670223924e-7
2000-02-01,Cocoa,0.8569,-0.06942067898010722,0.0048192306700591
2000-03-01,Cocoa,0.9259,0.07744501177892821,0.005997729849438329
2000-04-01,Cocoa,0.912,-0.015126247379669899,2.2880335979097048e-4
2000-05-01,Cocoa,0.9216,0.010471299867295437,1.0964812091082143e-4
2000-06-01,Cocoa,0.9482,0.02845416052639126,8.096392512616425e-4
2000-07-01,Cocoa,0.9671,0.019736452254899537,3.89527547609929e-4
2000-08-01,Cocoa,0.8865,-0.08702077720865498,0.007572615665998365
2000-09-01,Cocoa,0.8827,-0.00429573348807535,1.845332620057201e-5
2000-10-01,Cocoa,0.8777,-0.005680542428115239,3.2268562277617373e-5
2000-11-01,Cocoa,0.8796,0.002162409082534161,4.676013040226232e-6
2000-12-01,Cocoa,0.8928,0.014895332946440333,2.2187094358531087e-4
2001-01-01,Cocoa,0.996,0.10938466595755166,0.01196500514664516
2001-02-01,Cocoa,0.8926,-0.1096087053894287,0.012014068297146576
2001-03-01,Cocoa,1.1244,0.23086628683720734,0.05329924239799969
2001-04-01,Cocoa,1.0843,-0.036314942554240615,0.001318775052717796
2001-05-01,Cocoa,1.0774,-0.00638388623170297,4.075400341932675e-5
2001-06-01,Cocoa,0.9733,-0.10161365081398532,0.01032533403174654
2001-07-01,Cocoa,0.9664,-0.007114532251897469,5.061656916328927e-5
2001-08-01,Cocoa,1.0322,0.06586989853407633,0.004338843532889511
2001-09-01,Cocoa,1.0243,-0.007682994272137858,5.902840098570313e-5
2001-10-01,Cocoa,1.0849,0.057478364385916025,0.0033037623724801396
2001-11-01,Cocoa,1.2316,0.1268263202219404,0.016084915501038168
2001-12-01,Cocoa,1.3374,0.08241329356953285,0.006791950956978004
2002-01-01,Cocoa,1.386,0.03569447012997042,0.0012740951978593507
2002-02-01,Cocoa,1.4906,0.0727568226977449,0.005293555249071088
2002-03-01,Cocoa,1.5927,0.06625196581014205,0.0043893229737082306
2002-04-01,Cocoa,1.5681,-0.015565993870749584,2.4230016518421362e-4
2002-05-01,Cocoa,1.6021,0.02145057326568275,4.6012709342642356e-4
2002-06-01,Cocoa,1.6591,0.034960017996640995,0.0012222028583254623
2002-07-01,Cocoa,1.8711,0.12025120655087689,0.014460352676941656
2002-08-01,Cocoa,1.9587,0.04575449466051084,0.002093473781638715
2002-09-01,Cocoa,2.1609,0.09824381370272928,0.009651846930856576
2002-10-01,Cocoa,2.2015,0.018614144632381643,3.4648638039522234e-4
2002-11-01,Cocoa,1.8118,-0.19481811996062096,0.037954099864990896
2002-12-01,Cocoa,2.0317,0.11455205476837721,0.013122173251657291
2003-01-01,Cocoa,2.178435,0.06973384806496107,0.004862809565947074
2003-02-01,Cocoa,2.282,0.04644552235349506,0.0021571865466890093
2003-03-01,Cocoa,1.946807,-0.15886165682505213,0.025237026009200633
2003-04-01,Cocoa,1.924227,-0.011666265962823956,1.3610176151534478e-4
2003-05-01,Cocoa,1.73555,-0.10319996260613849,0.010650232281908383
2003-06-01,Cocoa,1.571095,-0.0995515375631292,0.009910508631183125
2003-07-01,Cocoa,1.560174,-0.006975474979707901,4.8657251192530946e-5
2003-08-01,Cocoa,1.552274,-0.005076400932733096,2.5769846429853443e-5
2003-09-01,Cocoa,1.637863,0.05367139077903843,0.0028806181881562516
2003-10-01,Cocoa,1.482835,-0.09943654734102077,0.009887626947103064
2003-11-01,Cocoa,1.505669,0.015281521695968582,2.335249053443585e-4
2003-12-01,Cocoa,1.633597,0.08154701428742431,0.0066499155391933846
2004-01-01,Cocoa,1.62867772727,-0.0030158566459394186,9.09539130885696e-6
2004-02-01,Cocoa,1.5688465,-0.03742783939549556,0.0014008431618150092
